"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Paracheirodon axelrodi","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amphistichus argenteus","Oreochromis niloticus","Apistogramma trifasciata","Amatitlania nigrofasciata","Poecilia reticulata","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Acipenser medirostris","Hemiscyllium ocellatum","Somniosus microcephalus"
"Clarias gariepinus",0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.989010989010989,1,0.956043956043956,0.956043956043956,0.956043956043956,0.945054945054945,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.032967032967033,0.021978021978022,0,0
"Tachysurus dumerili",0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.956043956043956,0.956043956043956,1,0.989010989010989,0.956043956043956,0.945054945054945,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.032967032967033,0.021978021978022,0,0
"Hemibagrus macropterus",0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.956043956043956,0.956043956043956,0.989010989010989,1,0.956043956043956,0.945054945054945,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.032967032967033,0.021978021978022,0,0
"Pseudobagrus vachellii",0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,1,0.945054945054945,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.032967032967033,0.021978021978022,0,0
"Paracheirodon axelrodi",0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,1,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.032967032967033,0.021978021978022,0,0
"Oncorhynchus nerka",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,1,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,0.945054945054945,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Oncorhynchus mykiss",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.956043956043956,1,0.989010989010989,0.967032967032967,0.967032967032967,0.945054945054945,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Oncorhynchus clarkii lewisi",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.956043956043956,0.989010989010989,1,0.967032967032967,0.967032967032967,0.945054945054945,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Oncorhynchus tshawytscha",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.956043956043956,0.967032967032967,0.967032967032967,1,0.989010989010989,0.945054945054945,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Oncorhynchus kisutch",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.956043956043956,0.967032967032967,0.967032967032967,0.989010989010989,1,0.945054945054945,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Salvelinus alpinus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,1,0.923076923076923,0.923076923076923,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Salmo trutta",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,1,0.989010989010989,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Salmo salar",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.989010989010989,1,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.032967032967033,0.021978021978022,0,0
"Pomacentrus amboinensis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,1,0.967032967032967,0.967032967032967,0.967032967032967,0.956043956043956,0.945054945054945,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Amphiprion melanopus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.967032967032967,1,0.989010989010989,0.978021978021978,0.956043956043956,0.945054945054945,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Amphiprion chrysopterus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.967032967032967,0.989010989010989,1,0.978021978021978,0.956043956043956,0.945054945054945,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
