"tempTest","lnBWg","model_predFE"
0,-3.19418321227783,-5.56647372879126
1,-3.19418321227783,-5.46535030317279
2,-3.19418321227783,-5.36422687755432
3,-3.19418321227783,-5.26310345193585
4,-3.19418321227783,-5.16198002631738
5,-3.19418321227783,-5.06085660069891
6,-3.19418321227783,-4.95973317508045
7,-3.19418321227783,-4.85860974946198
8,-3.19418321227783,-4.75748632384351
9,-3.19418321227783,-4.65636289822504
10,-3.19418321227783,-4.55523947260657
11,-3.19418321227783,-4.4541160469881
12,-3.19418321227783,-4.35299262136964
13,-3.19418321227783,-4.25186919575117
14,-3.19418321227783,-4.1507457701327
15,-3.19418321227783,-4.04962234451423
16,-3.19418321227783,-3.94849891889576
17,-3.19418321227783,-3.84737549327729
18,-3.19418321227783,-3.74625206765882
19,-3.19418321227783,-3.64512864204036
20,-3.19418321227783,-3.54400521642189
21,-3.19418321227783,-3.44288179080342
22,-3.19418321227783,-3.34175836518495
23,-3.19418321227783,-3.24063493956648
24,-3.19418321227783,-3.13951151394801
25,-3.19418321227783,-3.03838808832955
26,-3.19418321227783,-2.93726466271108
27,-3.19418321227783,-2.83614123709261
28,-3.19418321227783,-2.73501781147414
29,-3.19418321227783,-2.63389438585567
30,-3.19418321227783,-2.5327709602372
31,-3.19418321227783,-2.43164753461873
0,-2.69418321227783,-5.04265649768186
1,-2.69418321227783,-4.94653891797062
2,-2.69418321227783,-4.85042133825937
3,-2.69418321227783,-4.75430375854812
4,-2.69418321227783,-4.65818617883687
5,-2.69418321227783,-4.56206859912563
6,-2.69418321227783,-4.46595101941438
7,-2.69418321227783,-4.36983343970313
8,-2.69418321227783,-4.27371585999188
9,-2.69418321227783,-4.17759828028064
10,-2.69418321227783,-4.08148070056939
11,-2.69418321227783,-3.98536312085814
12,-2.69418321227783,-3.8892455411469
13,-2.69418321227783,-3.79312796143565
14,-2.69418321227783,-3.6970103817244
15,-2.69418321227783,-3.60089280201315
16,-2.69418321227783,-3.50477522230191
17,-2.69418321227783,-3.40865764259066
18,-2.69418321227783,-3.31254006287941
19,-2.69418321227783,-3.21642248316816
20,-2.69418321227783,-3.12030490345692
21,-2.69418321227783,-3.02418732374567
22,-2.69418321227783,-2.92806974403442
23,-2.69418321227783,-2.83195216432317
24,-2.69418321227783,-2.73583458461193
25,-2.69418321227783,-2.63971700490068
26,-2.69418321227783,-2.54359942518943
27,-2.69418321227783,-2.44748184547819
28,-2.69418321227783,-2.35136426576694
29,-2.69418321227783,-2.25524668605569
30,-2.69418321227783,-2.15912910634444
31,-2.69418321227783,-2.0630115266332
