"Temperature","Intercept","SE_int","Slope","SE_slope","temp_categ","performance"
31,0.0416301298496815,0.0664559049746884,0.779487393532421,0.29003103566937,"ecol_relev","MMR"
32,0.0812341109882881,0.0668545970201838,0.779487393532421,0.29003103566937,"ecol_relev","MMR"
33,0.120838092126895,0.0672968092162148,0.779487393532421,0.29003103566937,"ecol_relev","MMR"
34,0.160442073265501,0.0677816897831717,0.779487393532421,0.29003103566937,"ecol_relev","MMR"
35,0.200046054404108,0.0683083300942623,0.779487393532421,0.29003103566937,"ecol_relev","MMR"
5,-0.935771631252358,0.149907160682144,1.01674749001228,0.029390671694329,"warm","MMR"
6,-0.89667615559645,0.151584660800121,1.00855746015184,0.0281723071056239,"warm","MMR"
7,-0.857580679940543,0.154360771990377,1.00036743029141,0.0269649389028487,"warm","MMR"
8,-0.818485204284635,0.158177661009749,0.99217740043098,0.0257701127235819,"warm","MMR"
9,-0.779389728628728,0.162962213193847,0.983987370570546,0.024589656909133,"warm","MMR"
10,-0.74029425297282,0.168632082917312,0.975797340710115,0.0234257439882419,"warm","MMR"
11,-0.701198777316913,0.175101290179419,0.967607310849685,0.0222809666142972,"warm","MMR"
12,-0.662103301661005,0.182284750402867,0.959417280989248,0.021158431002869,"warm","MMR"
13,-0.623007826005098,0.190101511329727,0.951227251128817,0.0200618710271485,"warm","MMR"
14,-0.58391235034919,0.198476761772578,0.943037221268386,0.0189957856665028,"warm","MMR"
15,-0.544816874693283,0.20734283515734,0.93484719140795,0.0179656008648879,"warm","MMR"
16,-0.505721399037375,0.216639478378043,0.926657161547519,0.0169778530196321,"warm","MMR"
17,-0.466625923381468,0.226313636058921,0.918467131687088,0.0160403837001177,"warm","MMR"
18,-0.42753044772556,0.236318949968006,0.910277101826651,0.0151625216474291,"warm","MMR"
19,-0.388434972069653,0.246615117815645,0.90208707196622,0.0143552064959556,"warm","MMR"
20,-0.349339496413745,0.257167207337833,0.893897042105789,0.0136309787522868,"warm","MMR"
21,-0.310244020757838,0.267944984461601,0.885707012245353,0.0130037282084813,"warm","MMR"
22,-0.27114854510193,0.278922288173225,0.877516982384927,0.0124880763236708,"warm","MMR"
23,-0.232053069446023,0.290076467426987,0.869326952524491,0.0120983011444825,"warm","MMR"
24,-0.192957593790115,0.301387884699309,0.861136922664054,0.0118468336812141,"warm","MMR"
25,-0.153862118134208,0.312839484569324,0.852946892803629,0.0117425628944075,"warm","MMR"
26,-0.1147666424783,0.324416422428256,0.844756862943193,0.0117893950548313,"warm","MMR"
27,-0.0756711668223928,0.336105746975813,0.836566833082756,0.0119855590424331,"warm","MMR"
28,-0.0365756911664852,0.347896129804087,0.82837680322233,0.0123239260275047,"warm","MMR"
29,0.00251978448942225,0.359777635614871,0.820186773361894,0.0127932176278752,"warm","MMR"
30,0.0416152601453297,0.371741527163786,0.811996743501457,0.0133796643899595,"warm","MMR"
31,0.0807107358012373,0.383780099693787,0.803806713641032,0.0140686231903729,"warm","MMR"
32,0.119806211457145,0.3958865403084,0.795616683780596,0.0148458288798057,"warm","MMR"
33,0.158901687113052,0.408054808386334,0.787426653920159,0.0156981798038898,"warm","MMR"
34,0.19799716276896,0.420279533727891,0.779236624059734,0.0166141144980102,"warm","MMR"
35,0.237092638424867,0.432555929640702,0.771046594199297,0.0175836995345625,"warm","MMR"
5,-2.51815799245606,0.0792070224967776,0.806024675898245,0.13820060372236,"ecol_relev","RMR"
6,-2.46436307478093,0.0775195627286033,0.809202415710787,0.138135139742107,"ecol_relev","RMR"
7,-2.4105681571058,0.0759041843775453,0.812380155523328,0.138075033218356,"ecol_relev","RMR"
8,-2.35677323943067,0.0743655848761013,0.81555789533587,0.13802029115047,"ecol_relev","RMR"
9,-2.30297832175554,0.0729086252062578,0.818735635148413,0.137970919923739,"ecol_relev","RMR"
10,-2.2491834040804,0.0715382936092706,0.821913374960954,0.137926925305675,"ecol_relev","RMR"
11,-2.19538848640527,0.0702596590024714,0.825091114773495,0.137888312442655,"ecol_relev","RMR"
12,-2.14159356873014,0.0690778135244494,0.828268854586038,0.137855085856929,"ecol_relev","RMR"
13,-2.08779865105501,0.0679978041340407,0.83144659439858,0.137827249443972,"ecol_relev","RMR"
14,-2.03400373337988,0.067024553861565,0.83462433421112,0.137804806470212,"ecol_relev","RMR"
15,-1.98020881570475,0.0661627741346294,0.837802074023663,0.137787759571111,"ecol_relev","RMR"
16,-1.92641389802962,0.0654168705273789,0.840979813836205,0.13777611074962,"ecol_relev","RMR"
17,-1.87261898035449,0.0647908452295494,0.844157553648748,0.137769861375008,"ecol_relev","RMR"
18,-1.81882406267936,0.0642882003876349,0.84733529346129,0.13776901218205,"ecol_relev","RMR"
19,-1.76502914500422,0.0639118471033319,0.85051303327383,0.137773563270603,"ecol_relev","RMR"
20,-1.71123422732909,0.0636640251538995,0.853690773086373,0.137783514105541,"ecol_relev","RMR"
21,-1.65743930965396,0.0635462383228995,0.856868512898915,0.137798863517072,"ecol_relev","RMR"
22,-1.60364439197883,0.0635592095509599,0.860046252711455,0.137819609701425,"ecol_relev","RMR"
23,-1.5498494743037,0.0637028589629431,0.863223992523998,0.137845750221911,"ecol_relev","RMR"
24,-1.49605455662857,0.0639763063088212,0.86640173233654,0.137877282010351,"ecol_relev","RMR"
25,-1.44225963895344,0.0643778976462056,0.869579472149083,0.137914201368873,"ecol_relev","RMR"
26,-1.38846472127831,0.0649052544046183,0.872757211961625,0.137956503972078,"ecol_relev","RMR"
27,-1.33466980360318,0.0655553415128686,0.875934951774165,0.138004184869568,"ecol_relev","RMR"
28,-1.28087488592804,0.0663245502055396,0.879112691586705,0.13805723848883,"ecol_relev","RMR"
29,-1.22707996825291,0.067208790545755,0.88229043139925,0.138115658638481,"ecol_relev","RMR"
30,-1.17328505057778,0.0682035886213979,0.88546817121179,0.13817943851186,"ecol_relev","RMR"
31,-1.11949013290265,0.0693041837309141,0.888645911024336,0.13824857069097,"ecol_relev","RMR"
32,-1.06569521522752,0.0705056215626629,0.891823650836875,0.13832304715076,"ecol_relev","RMR"
33,-1.01190029755239,0.0718028402559694,0.895001390649415,0.138402859263739,"ecol_relev","RMR"
34,-0.958105379877258,0.0731907471834302,0.89817913046196,0.138487997804927,"ecol_relev","RMR"
35,-0.904310462202127,0.0746642852056526,0.9013568702745,0.138578452957118,"ecol_relev","RMR"
5,-2.94765577779896,0.114562348002701,0.870001176656426,0.0614413717736797,"warm","RMR"
6,-2.8652296324582,0.113899960609948,0.870001176656426,0.0614413717736797,"warm","RMR"
7,-2.78280348711744,0.113267658222075,0.870001176656426,0.0614413717736797,"warm","RMR"
8,-2.70037734177668,0.112665947368261,0.870001176656426,0.0614413717736797,"warm","RMR"
9,-2.61795119643592,0.112095320681874,0.870001176656426,0.0614413717736797,"warm","RMR"
10,-2.53552505109516,0.111556255164227,0.870001176656426,0.0614413717736797,"warm","RMR"
11,-2.4530989057544,0.111049210437849,0.870001176656426,0.0614413717736797,"warm","RMR"
12,-2.37067276041364,0.11057462700178,0.870001176656426,0.0614413717736797,"warm","RMR"
13,-2.28824661507288,0.110132924502192,0.870001176656426,0.0614413717736797,"warm","RMR"
14,-2.20582046973212,0.109724500032299,0.870001176656426,0.0614413717736797,"warm","RMR"
15,-2.12339432439136,0.109349726476018,0.870001176656426,0.0614413717736797,"warm","RMR"
16,-2.0409681790506,0.109008950910149,0.870001176656426,0.0614413717736797,"warm","RMR"
17,-1.95854203370983,0.108702493079931,0.870001176656426,0.0614413717736797,"warm","RMR"
18,-1.87611588836907,0.108430643962687,0.870001176656426,0.0614413717736797,"warm","RMR"
19,-1.79368974302831,0.108193664433937,0.870001176656426,0.0614413717736797,"warm","RMR"
20,-1.71126359768755,0.107991784049682,0.870001176656426,0.0614413717736797,"warm","RMR"
21,-1.62883745234679,0.107825199957767,0.870001176656426,0.0614413717736797,"warm","RMR"
22,-1.54641130700603,0.107694075950079,0.870001176656426,0.0614413717736797,"warm","RMR"
23,-1.46398516166527,0.107598541666047,0.870001176656426,0.0614413717736797,"warm","RMR"
24,-1.38155901632451,0.107538691956375,0.870001176656426,0.0614413717736797,"warm","RMR"
25,-1.29913287098375,0.107514586414244,0.870001176656426,0.0614413717736797,"warm","RMR"
26,-1.21670672564299,0.107526249079344,0.870001176656426,0.0614413717736797,"warm","RMR"
27,-1.13428058030223,0.107573668318181,0.870001176656426,0.0614413717736797,"warm","RMR"
28,-1.05185443496147,0.10765679688202,0.870001176656426,0.0614413717736797,"warm","RMR"
29,-0.969428289620712,0.107775552141813,0.870001176656426,0.0614413717736797,"warm","RMR"
30,-0.887002144279951,0.10792981649738,0.870001176656426,0.0614413717736797,"warm","RMR"
31,-0.804575998939191,0.108119437956148,0.870001176656426,0.0614413717736797,"warm","RMR"
32,-0.722149853598431,0.108344230874829,0.870001176656426,0.0614413717736797,"warm","RMR"
33,-0.639723708257671,0.108603976855696,0.870001176656426,0.0614413717736797,"warm","RMR"
34,-0.557297562916911,0.108898425787504,0.870001176656426,0.0614413717736797,"warm","RMR"
35,-0.47487141757615,0.109227297019701,0.870001176656426,0.0614413717736797,"warm","RMR"
5,-1.87441607847691,0.714204055777537,0.99757600314658,0.0205496621846142,"ecol_relev","AS"
6,-1.80527183077863,0.713704757619384,0.987564311332139,0.0195500847695566,"ecol_relev","AS"
7,-1.73612758308035,0.713237327196827,0.977552619517697,0.0185732051718447,"ecol_relev","AS"
8,-1.66698333538207,0.712801827203096,0.967540927703254,0.0176227984008655,"ecol_relev","AS"
9,-1.5978390876838,0.712398316196874,0.957529235888811,0.0167033839045616,"ecol_relev","AS"
10,-1.52869483998552,0.712026848563366,0.947517544074369,0.0158203660359772,"ecol_relev","AS"
11,-1.45955059228724,0.711687474478008,0.937505852259929,0.0149801824563307,"ecol_relev","AS"
12,-1.39040634458896,0.711380239872855,0.927494160445486,0.0141904435660454,"ecol_relev","AS"
13,-1.32126209689069,0.711105186405715,0.917482468631044,0.0134600315022215,"ecol_relev","AS"
14,-1.25211784919241,0.710862351432062,0.907470776816601,0.0127991071854244,"ecol_relev","AS"
15,-1.18297360149413,0.710651767979792,0.897459085002158,0.0122189516207687,"ecol_relev","AS"
16,-1.11382935379585,0.710473464726837,0.887447393187716,0.0117315536030359,"ecol_relev","AS"
17,-1.04468510609757,0.710327465981696,0.877435701373273,0.0113488703594074,"ecol_relev","AS"
18,-0.975540858399296,0.710213791666896,0.86742400955883,0.0110817554652628,"ecol_relev","AS"
19,-0.906396610701019,0.710132457305416,0.857412317744388,0.0109386784948019,"ecol_relev","AS"
20,-0.837252363002741,0.710083474010104,0.847400625929945,0.0109245140622782,"ecol_relev","AS"
21,-0.768108115304463,0.710066848476083,0.837388934115509,0.0110397583780036,"ecol_relev","AS"
22,-0.698963867606186,0.71008258297618,0.827377242301066,0.0112804459067893,"ecol_relev","AS"
23,-0.629819619907908,0.710130675359374,0.817365550486624,0.0116387968420629,"ecol_relev","AS"
24,-0.56067537220963,0.710211119052263,0.807353858672181,0.0121043653806856,"ecol_relev","AS"
25,-0.491531124511353,0.710323903063555,0.797342166857732,0.0126653333106947,"ecol_relev","AS"
26,-0.422386876813075,0.710469011991576,0.787330475043295,0.0133096435615812,"ecol_relev","AS"
27,-0.353242629114797,0.710646426034776,0.777318783228847,0.0140258152299687,"ecol_relev","AS"
28,-0.284098381416519,0.710856121005216,0.76730709141441,0.0148034222819452,"ecol_relev","AS"
29,-0.214954133718241,0.711098068345031,0.757295399599961,0.0156332999367858,"ecol_relev","AS"
30,-0.145809886019964,0.711372235145817,0.747283707785525,0.016507566744766,"ecol_relev","AS"
31,-0.0766656383216859,0.711678584170935,0.737272015971076,0.017419540465117,"ecol_relev","AS"
32,-0.0075213906234084,0.71201707388068,0.72726032415664,0.0183636041522972,"ecol_relev","AS"
33,0.0616228570748691,0.71238765846029,0.717248632342203,0.0193350578528278,"ecol_relev","AS"
34,0.130767104773147,0.712790287850734,0.707236940527754,0.0203299755077494,"ecol_relev","AS"
35,0.199911352471425,0.71322490778225,0.697225248713318,0.0213450763264657,"ecol_relev","AS"
5,-1.00917366401479,0.327742734812738,1.10523473944258,0.0705917459840234,"warm","AS"
6,-1.0027823884478,0.332876497583679,1.09139987183931,0.0677453560901297,"warm","AS"
7,-0.996391112880819,0.340615978302743,1.07756500423605,0.0649164038465393,"warm","AS"
8,-0.989999837313834,0.350788748846373,1.06373013663278,0.062107272125239,"warm","AS"
9,-0.983608561746848,0.363190401263284,1.04989526902951,0.059320776791888,"warm","AS"
10,-0.977217286179863,0.37760138828251,1.03606040142624,0.0565602635551719,"warm","AS"
11,-0.970826010612877,0.393801179412258,1.02222553382298,0.0538297298298162,"warm","AS"
12,-0.964434735045892,0.411578606089534,1.00839066621971,0.0511339785226478,"warm","AS"
13,-0.958043459478906,0.430738376146396,0.99455579861644,0.0484788123971802,"warm","AS"
14,-0.951652183911921,0.45110438702187,0.980720931013178,0.0458712795680541,"warm","AS"
15,-0.945260908344935,0.472520694685463,0.966886063409916,0.0433199823737631,"warm","AS"
16,-0.93886963277795,0.494850952744561,0.953051195806643,0.0408354625588904,"warm","AS"
17,-0.932478357210964,0.517976972044974,0.93921632820337,0.0384306736581204,"warm","AS"
18,-0.926087081643979,0.541796863516273,0.925381460600107,0.0361215434210458,"warm","AS"
19,-0.919695806076993,0.566223064413466,0.911546592996845,0.0339276092040542,"warm","AS"
20,-0.913304530510008,0.591180425624861,0.897711725393572,0.0318726682185606,"warm","AS"
21,-0.906913254943022,0.616604453617326,0.883876857790299,0.0299853103755967,"warm","AS"
22,-0.900521979376037,0.642439746910138,0.870041990187037,0.0282990855533245,"warm","AS"
23,-0.894130703809051,0.6686386349963,0.856207122583775,0.0268519122944879,"warm","AS"
24,-0.887739428242066,0.695160010083995,0.842372254980512,0.0256842303850115,"warm","AS"
25,-0.88134815267508,0.721968333544317,0.82853738737725,0.0248354934106976,"warm","AS"
26,-0.874956877108095,0.749032795858798,0.814702519773966,0.0243390903962786,"warm","AS"
27,-0.868565601541109,0.776326608789014,0.800867652170704,0.0242166978666927,"warm","AS"
28,-0.862174325974124,0.803826409970564,0.787032784567442,0.0244739276720782,"warm","AS"
29,-0.855783050407138,0.831511762291425,0.773197916964179,0.025099110775335,"warm","AS"
30,-0.849391774840153,0.859364732754568,0.759363049360917,0.0260657847303691,"warm","AS"
31,-0.843000499273167,0.887369537783545,0.745528181757633,0.0273377477380718,"warm","AS"
32,-0.836609223706182,0.915512243981775,0.731693314154371,0.0288746829429147,"warm","AS"
33,-0.830217948139196,0.943780515154568,0.717858446551109,0.0306367381520982,"warm","AS"
34,-0.823826672572211,0.972163397943375,0.704023578947825,0.0325874159765668,"warm","AS"
35,-0.817435397005225,1.00065113972189,0.690188711344563,0.0346949157852009,"warm","AS"
5,1.37189040333874,0.097286334878613,0.0958132049786198,0.0181534393964226,"ecol_relev","FAS"
6,1.36779140414363,0.095414140705525,0.0899027138497577,0.0171787062048146,"ecol_relev","FAS"
7,1.36369240494851,0.0941045642149189,0.0839922227208946,0.0162210201423593,"ecol_relev","FAS"
8,1.3595934057534,0.0933812788123609,0.0780817315920316,0.0152835861198238,"ecol_relev","FAS"
9,1.35549440655828,0.0932579268814718,0.0721712404631686,0.0143703680377736,"ecol_relev","FAS"
10,1.35139540736316,0.0937368768781743,0.0662607493343056,0.0134862861098158,"ecol_relev","FAS"
11,1.34729640816805,0.094809001231761,0.0603502582054444,0.0126374566731726,"ecol_relev","FAS"
12,1.34319740897293,0.0964545219743487,0.0544397670765814,0.0118314695592966,"ecol_relev","FAS"
13,1.33909840977781,0.0986447483198278,0.0485292759477184,0.0110776800520037,"ecol_relev","FAS"
14,1.3349994105827,0.101344370341476,0.0426187848188553,0.0103874578878718,"ecol_relev","FAS"
15,1.33090041138758,0.104513922018955,0.0367082936899923,0.00977427900388619,"ecol_relev","FAS"
16,1.32680141219246,0.108112080077595,0.0307978025611293,0.00925347185412387,"ecol_relev","FAS"
17,1.32270241299735,0.112097579316729,0.0248873114322663,0.0088413751928117,"ecol_relev","FAS"
18,1.31860341380223,0.11643064968333,0.0189768203034032,0.00855371567687522,"ecol_relev","FAS"
19,1.31450441460711,0.121073979655995,0.0130663291745402,0.0084032821621868,"ecol_relev","FAS"
20,1.310405415412,0.125993271172886,0.0071558380456772,0.00839745276554648,"ecol_relev","FAS"
21,1.30630641621688,0.131157476641609,0.00124534691681787,0.00853652373262035,"ecol_relev","FAS"
22,1.30220741702176,0.136538809296809,-0.00466514421204514,0.00881363855404501,"ecol_relev","FAS"
23,1.29810841782665,0.142112605621149,-0.0105756353409082,0.0092163536347548,"ecol_relev","FAS"
24,1.29400941863153,0.147857101201533,-0.0164861264697712,0.00972908457749848,"ecol_relev","FAS"
25,1.28991041943641,0.153753164331842,-0.0223966175986379,0.0103354710462145,"ecol_relev","FAS"
26,1.2858114202413,0.159784017271548,-0.0283071087274972,0.0110200634940954,"ecol_relev","FAS"
27,1.28171242104618,0.165934963994513,-0.034217599856364,0.0117692225621075,"ecol_relev","FAS"
28,1.27761342185106,0.172193135296771,-0.0401280909852233,0.0125714105276486,"ecol_relev","FAS"
29,1.27351442265595,0.178547256707713,-0.04603858211409,0.0134171192224227,"ecol_relev","FAS"
30,1.26941542346083,0.1849874411397,-0.0519490732429493,0.0142986284810278,"ecol_relev","FAS"
31,1.26531642426572,0.191505006065178,-0.057859564371816,0.0152097148981825,"ecol_relev","FAS"
32,1.2612174250706,0.198092313792535,-0.0637700555006754,0.0161453721160353,"ecol_relev","FAS"
33,1.25711842587548,0.204742632801236,-0.0696805466295347,0.0171015676732354,"ecol_relev","FAS"
34,1.25301942668037,0.211450017867414,-0.0755910377584014,0.0180750423411688,"ecol_relev","FAS"
35,1.24892042748525,0.218209206709808,-0.0815015288872607,0.0190631491895632,"ecol_relev","FAS"
5,2.21639875129435,0.113565596495445,-0.0517570590220079,0.0172989147418836,"warm","FAS"
6,2.17100482029358,0.112803558149353,-0.0517570590220079,0.0172989147418836,"warm","FAS"
7,2.1256108892928,0.11207042401993,-0.0517570590220079,0.0172989147418836,"warm","FAS"
8,2.08021695829202,0.111366764943243,-0.0517570590220079,0.0172989147418836,"warm","FAS"
9,2.03482302729125,0.110693143025685,-0.0517570590220079,0.0172989147418836,"warm","FAS"
10,1.98942909629047,0.110050109845244,-0.0517570590220079,0.0172989147418836,"warm","FAS"
11,1.94403516528969,0.109438204599948,-0.0517570590220079,0.0172989147418836,"warm","FAS"
12,1.89864123428892,0.10885795221404,-0.0517570590220079,0.0172989147418836,"warm","FAS"
13,1.85324730328814,0.108309861413782,-0.0517570590220079,0.0172989147418836,"warm","FAS"
14,1.80785337228736,0.10779442278604,-0.0517570590220079,0.0172989147418836,"warm","FAS"
15,1.76245944128659,0.107312106833958,-0.0517570590220079,0.0172989147418836,"warm","FAS"
16,1.71706551028581,0.106863362045063,-0.0517570590220079,0.0172989147418836,"warm","FAS"
17,1.67167157928503,0.106448612988005,-0.0517570590220079,0.0172989147418836,"warm","FAS"
18,1.62627764828426,0.106068258454782,-0.0517570590220079,0.0172989147418836,"warm","FAS"
19,1.58088371728348,0.105722669665758,-0.0517570590220079,0.0172989147418836,"warm","FAS"
20,1.5354897862827,0.105412188554948,-0.0517570590220079,0.0172989147418836,"warm","FAS"
21,1.49009585528193,0.10513712615293,-0.0517570590220079,0.0172989147418836,"warm","FAS"
22,1.44470192428115,0.104897761084375,-0.0517570590220079,0.0172989147418836,"warm","FAS"
23,1.39930799328037,0.104694338196469,-0.0517570590220079,0.0172989147418836,"warm","FAS"
24,1.35391406227959,0.104527067333504,-0.0517570590220079,0.0172989147418836,"warm","FAS"
25,1.30852013127882,0.104396122271632,-0.0517570590220079,0.0172989147418836,"warm","FAS"
26,1.26312620027804,0.104301639826172,-0.0517570590220079,0.0172989147418836,"warm","FAS"
27,1.21773226927726,0.104243719142056,-0.0517570590220079,0.0172989147418836,"warm","FAS"
28,1.17233833827649,0.104222421175923,-0.0517570590220079,0.0172989147418836,"warm","FAS"
29,1.12694440727571,0.104237768376148,-0.0517570590220079,0.0172989147418836,"warm","FAS"
30,1.08155047627493,0.104289744564707,-0.0517570590220079,0.0172989147418836,"warm","FAS"
31,1.03615654527416,0.10437829502233,-0.0517570590220079,0.0172989147418836,"warm","FAS"
32,0.99076261427338,0.104503326775895,-0.0517570590220079,0.0172989147418836,"warm","FAS"
33,0.945368683272603,0.104664709084557,-0.0517570590220079,0.0172989147418836,"warm","FAS"
34,0.899974752271826,0.104862274118697,-0.0517570590220079,0.0172989147418836,"warm","FAS"
35,0.854580821271049,0.10509581782354,-0.0517570590220079,0.0172989147418836,"warm","FAS"
