"tempTest","lnBWg","model_predFE"
8.827441341,-2.45340798272863,-3.15498036241454
9.827441341,-2.45340798272863,-3.16058903808968
10.827441341,-2.45340798272863,-3.16619771376482
11.827441341,-2.45340798272863,-3.17180638943997
12.827441341,-2.45340798272863,-3.17741506511511
13.827441341,-2.45340798272863,-3.18302374079025
14.827441341,-2.45340798272863,-3.18863241646539
15.827441341,-2.45340798272863,-3.19424109214053
16.827441341,-2.45340798272863,-3.19984976781568
17.827441341,-2.45340798272863,-3.20545844349082
18.827441341,-2.45340798272863,-3.21106711916596
19.827441341,-2.45340798272863,-3.2166757948411
20.827441341,-2.45340798272863,-3.22228447051624
21.827441341,-2.45340798272863,-3.22789314619139
22.827441341,-2.45340798272863,-3.23350182186653
23.827441341,-2.45340798272863,-3.23911049754167
24.827441341,-2.45340798272863,-3.24471917321681
25.827441341,-2.45340798272863,-3.25032784889195
26.827441341,-2.45340798272863,-3.2559365245671
27.827441341,-2.45340798272863,-3.26154520024224
28.827441341,-2.45340798272863,-3.26715387591738
29.827441341,-2.45340798272863,-3.27276255159252
8.827441341,-1.95340798272863,-2.69356246659319
9.827441341,-1.95340798272863,-2.6967012383843
10.827441341,-1.95340798272863,-2.69984001017541
11.827441341,-1.95340798272863,-2.70297878196652
12.827441341,-1.95340798272863,-2.70611755375763
13.827441341,-1.95340798272863,-2.70925632554874
14.827441341,-1.95340798272863,-2.71239509733985
15.827441341,-1.95340798272863,-2.71553386913097
16.827441341,-1.95340798272863,-2.71867264092208
17.827441341,-1.95340798272863,-2.72181141271319
18.827441341,-1.95340798272863,-2.7249501845043
19.827441341,-1.95340798272863,-2.72808895629541
20.827441341,-1.95340798272863,-2.73122772808652
21.827441341,-1.95340798272863,-2.73436649987763
22.827441341,-1.95340798272863,-2.73750527166874
23.827441341,-1.95340798272863,-2.74064404345985
24.827441341,-1.95340798272863,-2.74378281525097
25.827441341,-1.95340798272863,-2.74692158704208
26.827441341,-1.95340798272863,-2.75006035883319
27.827441341,-1.95340798272863,-2.7531991306243
28.827441341,-1.95340798272863,-2.75633790241541
29.827441341,-1.95340798272863,-2.75947667420652
8.827441341,-1.45340798272863,-2.23214457077184
9.827441341,-1.45340798272863,-2.23281343867892
10.827441341,-1.45340798272863,-2.233482306586
11.827441341,-1.45340798272863,-2.23415117449308
12.827441341,-1.45340798272863,-2.23482004240016
13.827441341,-1.45340798272863,-2.23548891030724
14.827441341,-1.45340798272863,-2.23615777821432
15.827441341,-1.45340798272863,-2.2368266461214
16.827441341,-1.45340798272863,-2.23749551402848
17.827441341,-1.45340798272863,-2.23816438193556
18.827441341,-1.45340798272863,-2.23883324984264
19.827441341,-1.45340798272863,-2.23950211774972
20.827441341,-1.45340798272863,-2.2401709856568
21.827441341,-1.45340798272863,-2.24083985356388
22.827441341,-1.45340798272863,-2.24150872147096
23.827441341,-1.45340798272863,-2.24217758937804
24.827441341,-1.45340798272863,-2.24284645728512
25.827441341,-1.45340798272863,-2.2435153251922
26.827441341,-1.45340798272863,-2.24418419309928
27.827441341,-1.45340798272863,-2.24485306100636
28.827441341,-1.45340798272863,-2.24552192891344
29.827441341,-1.45340798272863,-2.24619079682052
8.827441341,-0.95340798272863,-1.77072667495048
9.827441341,-0.95340798272863,-1.76892563897353
10.827441341,-0.95340798272863,-1.76712460299658
11.827441341,-0.95340798272863,-1.76532356701963
12.827441341,-0.95340798272863,-1.76352253104268
13.827441341,-0.95340798272863,-1.76172149506573
14.827441341,-0.95340798272863,-1.75992045908878
15.827441341,-0.95340798272863,-1.75811942311183
16.827441341,-0.95340798272863,-1.75631838713488
17.827441341,-0.95340798272863,-1.75451735115793
18.827441341,-0.95340798272863,-1.75271631518098
19.827441341,-0.95340798272863,-1.75091527920403
20.827441341,-0.95340798272863,-1.74911424322708
21.827441341,-0.95340798272863,-1.74731320725012
22.827441341,-0.95340798272863,-1.74551217127317
23.827441341,-0.95340798272863,-1.74371113529622
24.827441341,-0.95340798272863,-1.74191009931927
25.827441341,-0.95340798272863,-1.74010906334232
26.827441341,-0.95340798272863,-1.73830802736537
27.827441341,-0.95340798272863,-1.73650699138842
28.827441341,-0.95340798272863,-1.73470595541147
29.827441341,-0.95340798272863,-1.73290491943452
8.827441341,-0.45340798272863,-1.30930877912913
9.827441341,-0.45340798272863,-1.30503783926815
10.827441341,-0.45340798272863,-1.30076689940717
11.827441341,-0.45340798272863,-1.29649595954619
12.827441341,-0.45340798272863,-1.29222501968521
13.827441341,-0.45340798272863,-1.28795407982422
14.827441341,-0.45340798272863,-1.28368313996324
15.827441341,-0.45340798272863,-1.27941220010226
16.827441341,-0.45340798272863,-1.27514126024128
17.827441341,-0.45340798272863,-1.2708703203803
18.827441341,-0.45340798272863,-1.26659938051932
19.827441341,-0.45340798272863,-1.26232844065833
20.827441341,-0.45340798272863,-1.25805750079735
21.827441341,-0.45340798272863,-1.25378656093637
22.827441341,-0.45340798272863,-1.24951562107539
23.827441341,-0.45340798272863,-1.24524468121441
24.827441341,-0.45340798272863,-1.24097374135343
25.827441341,-0.45340798272863,-1.23670280149244
26.827441341,-0.45340798272863,-1.23243186163146
27.827441341,-0.45340798272863,-1.22816092177048
28.827441341,-0.45340798272863,-1.2238899819095
29.827441341,-0.45340798272863,-1.21961904204852
8.827441341,0.0465920172713705,-0.847890883307781
9.827441341,0.0465920172713705,-0.841150039562769
10.827441341,0.0465920172713705,-0.834409195817756
11.827441341,0.0465920172713705,-0.827668352072743
12.827441341,0.0465920172713705,-0.820927508327731
13.827441341,0.0465920172713705,-0.814186664582718
14.827441341,0.0465920172713705,-0.807445820837706
15.827441341,0.0465920172713705,-0.800704977092693
16.827441341,0.0465920172713705,-0.79396413334768
17.827441341,0.0465920172713705,-0.787223289602668
18.827441341,0.0465920172713705,-0.780482445857655
19.827441341,0.0465920172713705,-0.773741602112643
20.827441341,0.0465920172713705,-0.76700075836763
21.827441341,0.0465920172713705,-0.760259914622617
22.827441341,0.0465920172713705,-0.753519070877605
23.827441341,0.0465920172713705,-0.746778227132592
24.827441341,0.0465920172713705,-0.74003738338758
25.827441341,0.0465920172713705,-0.733296539642567
26.827441341,0.0465920172713705,-0.726555695897554
27.827441341,0.0465920172713705,-0.719814852152542
28.827441341,0.0465920172713705,-0.713074008407529
29.827441341,0.0465920172713705,-0.706333164662516
8.827441341,0.54659201727137,-0.386472987486429
9.827441341,0.54659201727137,-0.377262239857386
10.827441341,0.54659201727137,-0.368051492228342
11.827441341,0.54659201727137,-0.358840744599299
12.827441341,0.54659201727137,-0.349629996970255
13.827441341,0.54659201727137,-0.340419249341212
14.827441341,0.54659201727137,-0.331208501712168
15.827441341,0.54659201727137,-0.321997754083125
16.827441341,0.54659201727137,-0.312787006454081
17.827441341,0.54659201727137,-0.303576258825038
18.827441341,0.54659201727137,-0.294365511195994
19.827441341,0.54659201727137,-0.285154763566951
20.827441341,0.54659201727137,-0.275944015937907
21.827441341,0.54659201727137,-0.266733268308864
22.827441341,0.54659201727137,-0.25752252067982
23.827441341,0.54659201727137,-0.248311773050777
24.827441341,0.54659201727137,-0.239101025421733
25.827441341,0.54659201727137,-0.22989027779269
26.827441341,0.54659201727137,-0.220679530163646
