"tempTest","lnBWg","model_predFE"
9,-2.45340798272863,-4.84236489838103
10,-2.45340798272863,-4.81112304495105
11,-2.45340798272863,-4.77988119152107
12,-2.45340798272863,-4.7486393380911
13,-2.45340798272863,-4.71739748466112
14,-2.45340798272863,-4.68615563123114
15,-2.45340798272863,-4.65491377780116
16,-2.45340798272863,-4.62367192437118
17,-2.45340798272863,-4.5924300709412
18,-2.45340798272863,-4.56118821751123
19,-2.45340798272863,-4.52994636408125
20,-2.45340798272863,-4.49870451065127
21,-2.45340798272863,-4.46746265722129
22,-2.45340798272863,-4.43622080379131
23,-2.45340798272863,-4.40497895036134
24,-2.45340798272863,-4.37373709693136
25,-2.45340798272863,-4.34249524350138
26,-2.45340798272863,-4.3112533900714
27,-2.45340798272863,-4.28001153664142
28,-2.45340798272863,-4.24876968321144
29,-2.45340798272863,-4.21752782978147
30,-2.45340798272863,-4.18628597635149
9,-1.95340798272863,-4.3416302708062
10,-1.95340798272863,-4.31038841737622
11,-1.95340798272863,-4.27914656394625
12,-1.95340798272863,-4.24790471051627
13,-1.95340798272863,-4.21666285708629
14,-1.95340798272863,-4.18542100365631
15,-1.95340798272863,-4.15417915022633
16,-1.95340798272863,-4.12293729679636
17,-1.95340798272863,-4.09169544336638
18,-1.95340798272863,-4.0604535899364
19,-1.95340798272863,-4.02921173650642
20,-1.95340798272863,-3.99796988307644
21,-1.95340798272863,-3.96672802964646
22,-1.95340798272863,-3.93548617621649
23,-1.95340798272863,-3.90424432278651
24,-1.95340798272863,-3.87300246935653
25,-1.95340798272863,-3.84176061592655
26,-1.95340798272863,-3.81051876249657
27,-1.95340798272863,-3.7792769090666
28,-1.95340798272863,-3.74803505563662
29,-1.95340798272863,-3.71679320220664
30,-1.95340798272863,-3.68555134877666
9,-1.45340798272863,-3.84089564323138
10,-1.45340798272863,-3.8096537898014
11,-1.45340798272863,-3.77841193637142
12,-1.45340798272863,-3.74717008294144
13,-1.45340798272863,-3.71592822951146
14,-1.45340798272863,-3.68468637608149
15,-1.45340798272863,-3.65344452265151
16,-1.45340798272863,-3.62220266922153
17,-1.45340798272863,-3.59096081579155
18,-1.45340798272863,-3.55971896236157
19,-1.45340798272863,-3.52847710893159
20,-1.45340798272863,-3.49723525550162
21,-1.45340798272863,-3.46599340207164
22,-1.45340798272863,-3.43475154864166
23,-1.45340798272863,-3.40350969521168
24,-1.45340798272863,-3.3722678417817
25,-1.45340798272863,-3.34102598835173
26,-1.45340798272863,-3.30978413492175
27,-1.45340798272863,-3.27854228149177
28,-1.45340798272863,-3.24730042806179
29,-1.45340798272863,-3.21605857463181
30,-1.45340798272863,-3.18481672120183
9,-0.95340798272863,-3.34016101565655
10,-0.95340798272863,-3.30891916222657
11,-0.95340798272863,-3.27767730879659
12,-0.95340798272863,-3.24643545536662
13,-0.95340798272863,-3.21519360193664
14,-0.95340798272863,-3.18395174850666
15,-0.95340798272863,-3.15270989507668
16,-0.95340798272863,-3.1214680416467
17,-0.95340798272863,-3.09022618821672
18,-0.95340798272863,-3.05898433478675
19,-0.95340798272863,-3.02774248135677
20,-0.95340798272863,-2.99650062792679
21,-0.95340798272863,-2.96525877449681
22,-0.95340798272863,-2.93401692106683
23,-0.95340798272863,-2.90277506763685
24,-0.95340798272863,-2.87153321420688
25,-0.95340798272863,-2.8402913607769
26,-0.95340798272863,-2.80904950734692
27,-0.95340798272863,-2.77780765391694
28,-0.95340798272863,-2.74656580048696
29,-0.95340798272863,-2.71532394705699
30,-0.95340798272863,-2.68408209362701
9,-0.45340798272863,-2.83942638808172
10,-0.45340798272863,-2.80818453465174
11,-0.45340798272863,-2.77694268122177
12,-0.45340798272863,-2.74570082779179
13,-0.45340798272863,-2.71445897436181
14,-0.45340798272863,-2.68321712093183
15,-0.45340798272863,-2.65197526750185
16,-0.45340798272863,-2.62073341407188
17,-0.45340798272863,-2.5894915606419
18,-0.45340798272863,-2.55824970721192
19,-0.45340798272863,-2.52700785378194
20,-0.45340798272863,-2.49576600035196
21,-0.45340798272863,-2.46452414692198
22,-0.45340798272863,-2.43328229349201
23,-0.45340798272863,-2.40204044006203
24,-0.45340798272863,-2.37079858663205
25,-0.45340798272863,-2.33955673320207
26,-0.45340798272863,-2.30831487977209
27,-0.45340798272863,-2.27707302634211
28,-0.45340798272863,-2.24583117291214
29,-0.45340798272863,-2.21458931948216
30,-0.45340798272863,-2.18334746605218
9,0.0465920172713705,-2.3386917605069
10,0.0465920172713705,-2.30744990707692
11,0.0465920172713705,-2.27620805364694
12,0.0465920172713705,-2.24496620021696
13,0.0465920172713705,-2.21372434678698
14,0.0465920172713705,-2.18248249335701
15,0.0465920172713705,-2.15124063992703
16,0.0465920172713705,-2.11999878649705
17,0.0465920172713705,-2.08875693306707
18,0.0465920172713705,-2.05751507963709
19,0.0465920172713705,-2.02627322620711
20,0.0465920172713705,-1.99503137277714
21,0.0465920172713705,-1.96378951934716
22,0.0465920172713705,-1.93254766591718
23,0.0465920172713705,-1.9013058124872
24,0.0465920172713705,-1.87006395905722
25,0.0465920172713705,-1.83882210562724
26,0.0465920172713705,-1.80758025219727
27,0.0465920172713705,-1.77633839876729
28,0.0465920172713705,-1.74509654533731
29,0.0465920172713705,-1.71385469190733
30,0.0465920172713705,-1.68261283847735
9,0.54659201727137,-1.83795713293207
10,0.54659201727137,-1.80671527950209
11,0.54659201727137,-1.77547342607211
12,0.54659201727137,-1.74423157264214
13,0.54659201727137,-1.71298971921216
14,0.54659201727137,-1.68174786578218
15,0.54659201727137,-1.6505060123522
16,0.54659201727137,-1.61926415892222
17,0.54659201727137,-1.58802230549224
18,0.54659201727137,-1.55678045206227
19,0.54659201727137,-1.52553859863229
20,0.54659201727137,-1.49429674520231
21,0.54659201727137,-1.46305489177233
22,0.54659201727137,-1.43181303834235
23,0.54659201727137,-1.40057118491237
24,0.54659201727137,-1.3693293314824
25,0.54659201727137,-1.33808747805242
26,0.54659201727137,-1.30684562462244
27,0.54659201727137,-1.27560377119246
28,0.54659201727137,-1.24436191776248
29,0.54659201727137,-1.21312006433251
