"tempTest","lnBWg","model_predFE"
9,-2.45340798272863,-4.22462730650311
10,-2.45340798272863,-4.17083556753377
11,-2.45340798272863,-4.11704382856444
12,-2.45340798272863,-4.0632520895951
13,-2.45340798272863,-4.00946035062577
14,-2.45340798272863,-3.95566861165643
15,-2.45340798272863,-3.9018768726871
16,-2.45340798272863,-3.84808513371776
17,-2.45340798272863,-3.79429339474843
18,-2.45340798272863,-3.74050165577909
19,-2.45340798272863,-3.68670991680976
20,-2.45340798272863,-3.63291817784042
21,-2.45340798272863,-3.57912643887109
22,-2.45340798272863,-3.52533469990175
23,-2.45340798272863,-3.47154296093242
24,-2.45340798272863,-3.41775122196308
25,-2.45340798272863,-3.36395948299375
26,-2.45340798272863,-3.31016774402441
27,-2.45340798272863,-3.25637600505508
28,-2.45340798272863,-3.20258426608574
29,-2.45340798272863,-3.14879252711641
30,-2.45340798272863,-3.09500078814707
9,-1.95340798272863,-3.81202137875549
10,-1.95340798272863,-3.75822963978616
11,-1.95340798272863,-3.70443790081682
12,-1.95340798272863,-3.65064616184749
13,-1.95340798272863,-3.59685442287815
14,-1.95340798272863,-3.54306268390882
15,-1.95340798272863,-3.48927094493948
16,-1.95340798272863,-3.43547920597015
17,-1.95340798272863,-3.38168746700081
18,-1.95340798272863,-3.32789572803148
19,-1.95340798272863,-3.27410398906214
20,-1.95340798272863,-3.2203122500928
21,-1.95340798272863,-3.16652051112347
22,-1.95340798272863,-3.11272877215414
23,-1.95340798272863,-3.0589370331848
24,-1.95340798272863,-3.00514529421547
25,-1.95340798272863,-2.95135355524613
26,-1.95340798272863,-2.89756181627679
27,-1.95340798272863,-2.84377007730746
28,-1.95340798272863,-2.78997833833812
29,-1.95340798272863,-2.73618659936879
30,-1.95340798272863,-2.68239486039945
9,-1.45340798272863,-3.39941545100787
10,-1.45340798272863,-3.34562371203854
11,-1.45340798272863,-3.2918319730692
12,-1.45340798272863,-3.23804023409987
13,-1.45340798272863,-3.18424849513053
14,-1.45340798272863,-3.1304567561612
15,-1.45340798272863,-3.07666501719186
16,-1.45340798272863,-3.02287327822253
17,-1.45340798272863,-2.96908153925319
