"tempTest","lnBWg","model_predFE"
9,-2.45340798272863,1.90778431432366
10,-2.45340798272863,1.87607819474617
11,-2.45340798272863,1.84437207516867
12,-2.45340798272863,1.81266595559118
13,-2.45340798272863,1.78095983601369
14,-2.45340798272863,1.74925371643619
15,-2.45340798272863,1.7175475968587
16,-2.45340798272863,1.68584147728121
17,-2.45340798272863,1.65413535770371
18,-2.45340798272863,1.62242923812622
19,-2.45340798272863,1.59072311854873
20,-2.45340798272863,1.55901699897123
21,-2.45340798272863,1.52731087939374
22,-2.45340798272863,1.49560475981625
23,-2.45340798272863,1.46389864023875
24,-2.45340798272863,1.43219252066126
25,-2.45340798272863,1.40048640108377
26,-2.45340798272863,1.36878028150627
27,-2.45340798272863,1.33707416192878
28,-2.45340798272863,1.30536804235129
29,-2.45340798272863,1.27366192277379
30,-2.45340798272863,1.2419558031963
9,-1.95340798272863,1.89644994884955
10,-1.95340798272863,1.86474382927206
11,-1.95340798272863,1.83303770969456
12,-1.95340798272863,1.80133159011707
13,-1.95340798272863,1.76962547053958
14,-1.95340798272863,1.73791935096208
15,-1.95340798272863,1.70621323138459
16,-1.95340798272863,1.6745071118071
17,-1.95340798272863,1.6428009922296
18,-1.95340798272863,1.61109487265211
19,-1.95340798272863,1.57938875307462
20,-1.95340798272863,1.54768263349712
21,-1.95340798272863,1.51597651391963
22,-1.95340798272863,1.48427039434214
23,-1.95340798272863,1.45256427476464
24,-1.95340798272863,1.42085815518715
25,-1.95340798272863,1.38915203560966
26,-1.95340798272863,1.35744591603216
27,-1.95340798272863,1.32573979645467
28,-1.95340798272863,1.29403367687718
29,-1.95340798272863,1.26232755729968
30,-1.95340798272863,1.23062143772219
9,-1.45340798272863,1.88511558337544
10,-1.45340798272863,1.85340946379795
11,-1.45340798272863,1.82170334422045
12,-1.45340798272863,1.78999722464296
13,-1.45340798272863,1.75829110506547
14,-1.45340798272863,1.72658498548797
15,-1.45340798272863,1.69487886591048
16,-1.45340798272863,1.66317274633299
17,-1.45340798272863,1.63146662675549
18,-1.45340798272863,1.599760507178
19,-1.45340798272863,1.56805438760051
20,-1.45340798272863,1.53634826802301
21,-1.45340798272863,1.50464214844552
22,-1.45340798272863,1.47293602886803
23,-1.45340798272863,1.44122990929053
24,-1.45340798272863,1.40952378971304
25,-1.45340798272863,1.37781767013555
26,-1.45340798272863,1.34611155055805
27,-1.45340798272863,1.31440543098056
28,-1.45340798272863,1.28269931140307
29,-1.45340798272863,1.25099319182557
30,-1.45340798272863,1.21928707224808
9,-0.95340798272863,1.87378121790133
10,-0.95340798272863,1.84207509832384
11,-0.95340798272863,1.81036897874634
12,-0.95340798272863,1.77866285916885
13,-0.95340798272863,1.74695673959136
14,-0.95340798272863,1.71525062001386
15,-0.95340798272863,1.68354450043637
16,-0.95340798272863,1.65183838085888
17,-0.95340798272863,1.62013226128138
18,-0.95340798272863,1.58842614170389
19,-0.95340798272863,1.5567200221264
