"lnBWg","tempTestK1000","model_predFE","CI_2.5","CI_97.5"
-3.2188758248682,3.19335781574325,-3.04770511883684,-3.63125662431707,-2.51839787034742
-2.7188758248682,3.19335781574325,-2.65670225964948,-3.21022115477156,-2.15619081398246
-2.2188758248682,3.19335781574325,-2.26569940046213,-2.78918568522606,-1.79398375761751
-1.7188758248682,3.19335781574325,-1.87469654127478,-2.36815021568055,-1.43177670125256
-1.2188758248682,3.19335781574325,-1.48369368208743,-1.94760595146712,-1.0695696448876
-0.718875824868201,3.19335781574325,-1.09269082290008,-1.53009971119579,-0.707362588522651
-0.218875824868201,3.19335781574325,-0.701687963712725,-1.11259347092447,-0.345155532157698
0.281124175131799,3.19335781574325,-0.310685104525373,-0.695087230653143,0.017051524207255
0.781124175131799,3.19335781574325,0.0803177546619796,-0.277580990381818,0.379258580572208
1.2811241751318,3.19335781574325,0.471320613849331,0.139925249889507,0.741465636937162
1.7811241751318,3.19335781574325,0.862323473036683,0.557431490160832,1.11244818868366
2.2811241751318,3.19335781574325,1.25332633222404,0.974937730432157,1.49272277408023
2.7811241751318,3.19335781574325,1.64432919141139,1.39081602184086,1.8999014761069
3.2811241751318,3.19335781574325,2.03533205059874,1.77149104351691,2.30708017813356
3.7811241751318,3.19335781574325,2.42633490978609,2.15216606519296,2.71425888016023
4.2811241751318,3.19335781574325,2.81733776897344,2.53284108686901,3.12143758218689
4.7811241751318,3.19335781574325,3.20834062816079,2.91351610854506,3.52861628421356
5.2811241751318,3.19335781574325,3.59934348734815,3.29419113022111,3.93579498624022
5.7811241751318,3.19335781574325,3.9903463465355,3.67486615189716,4.34297368826689
6.2811241751318,3.19335781574325,4.38134920572285,4.05554117357322,4.75015239029355
6.7811241751318,3.19335781574325,4.7723520649102,4.43621619524927,5.15733109232022
7.2811241751318,3.19335781574325,5.16335492409755,4.81689121692532,5.56450979434689
7.7811241751318,3.19335781574325,5.55435778328491,5.19756623860137,5.97168849637355
8.2811241751318,3.19335781574325,5.94536064247226,5.56342100202885,6.37886719840022
8.7811241751318,3.19335781574325,6.33636350165961,5.92678249398249,6.78604590042688
9.2811241751318,3.19335781574325,6.72736636084696,6.29014398593613,7.19322460245355
9.7811241751318,3.19335781574325,7.11836922003431,6.65350547788977,7.60040330448021
10.2811241751318,3.19335781574325,7.50937207922167,7.01686696984341,8.00758200650688
10.7811241751318,3.19335781574325,7.90037493840902,7.38022846179705,8.41476070853354
11.2811241751318,3.19335781574325,8.29137779759637,7.74358995375069,8.82193941056021
-3.2188758248682,3.29335781574325,-2.93522666615445,-3.50978741369837,-2.31634589646356
-2.7188758248682,3.29335781574325,-2.54422380696709,-3.09228117342704,-1.9541388400986
-2.2188758248682,3.29335781574325,-2.15322094777974,-2.67477493315572,-1.59193178373365
-1.7188758248682,3.29335781574325,-1.76221808859239,-2.25726869288439,-1.2297247273687
-1.2188758248682,3.29335781574325,-1.37121522940504,-1.83976245261307,-0.867517671003744
-0.718875824868201,3.29335781574325,-0.980212370217687,-1.42225621234174,-0.505310614638791
-0.218875824868201,3.29335781574325,-0.589209511030335,-1.00474997207042,-0.143103558273838
0.281124175131799,3.29335781574325,-0.198206651842983,-0.587243731799095,0.219103498091115
0.781124175131799,3.29335781574325,0.192796207344369,-0.16973749152777,0.581310554456068
1.2811241751318,3.29335781574325,0.583799066531721,0.247768748743555,0.943517610821022
1.7811241751318,3.29335781574325,0.974801925719073,0.66527498901488,1.30572466718597
2.2811241751318,3.29335781574325,1.36580478490642,1.0827812292862,1.66793172355093
2.7811241751318,3.29335781574325,1.75680764409378,1.46968373436785,2.06730741853128
3.2811241751318,3.29335781574325,2.14781050328113,1.8503587560439,2.47448612055794
3.7811241751318,3.29335781574325,2.53881336246848,2.23103377771995,2.88166482258461
4.2811241751318,3.29335781574325,2.92981622165583,2.611708799396,3.28884352461127
4.7811241751318,3.29335781574325,3.32081908084318,2.99238382107205,3.69602222663794
5.2811241751318,3.29335781574325,3.71182194003054,3.3730588427481,4.10320092866461
5.7811241751318,3.29335781574325,4.10282479921789,3.75373386442415,4.51037963069127
6.2811241751318,3.29335781574325,4.49382765840524,4.1344088861002,4.91755833271794
6.7811241751318,3.29335781574325,4.88483051759259,4.51508390777625,5.3247370347446
7.2811241751318,3.29335781574325,5.27583337677994,4.8957589294523,5.73191573677127
7.7811241751318,3.29335781574325,5.6668362359673,5.27643395112836,6.13909443879793
8.2811241751318,3.29335781574325,6.05783909515465,5.65710897280441,6.5462731408246
8.7811241751318,3.29335781574325,6.448841954342,6.03778399448046,6.95345184285126
9.2811241751318,3.29335781574325,6.83984481352935,6.41845901615651,7.36063054487793
9.7811241751318,3.29335781574325,7.2308476727167,6.79913403783256,7.7678092469046
10.2811241751318,3.29335781574325,7.62185053190406,7.16368902638632,8.17498794893126
10.7811241751318,3.29335781574325,8.01285339109141,7.52705051833996,8.58216665095793
11.2811241751318,3.29335781574325,8.40385625027876,7.8904120102936,8.98934535298459
-3.2188758248682,3.39335781574325,-2.82274821347206,-3.40194391484432,-2.1142939225797
-2.7188758248682,3.39335781574325,-2.4317453542847,-2.984437674573,-1.75208686621474
-2.2188758248682,3.39335781574325,-2.04074249509735,-2.56693143430167,-1.38987980984979
-1.7188758248682,3.39335781574325,-1.64973963591,-2.14942519403035,-1.02767275348484
-1.2188758248682,3.39335781574325,-1.25873677672265,-1.73191895375902,-0.665465697119884
-0.718875824868201,3.39335781574325,-0.867733917535297,-1.3144127134877,-0.30325864075493
