"tempTest","lnBWg","model_predFE","CI_2.5","CI_97.5"
20,-3.2188758248682,1.4602759548597,1.37887043546815,1.56649711466241
20,-2.7188758248682,1.4643377346465,1.38656409061399,1.56639702957895
20,-2.2188758248682,1.4683995144333,1.39425774575983,1.56629694449549
20,-1.7188758248682,1.47246129422009,1.40195140090567,1.56619685941203
20,-1.2188758248682,1.47652307400689,1.4096450560515,1.56609677432857
20,-0.718875824868201,1.48058485379368,1.41733871119734,1.56599668924511
20,-0.218875824868201,1.48464663358048,1.42503236634318,1.56866633360412
20,0.281124175131799,1.48870841336728,1.43272602148901,1.57426505832877
20,0.781124175131799,1.49277019315407,1.44041967663485,1.57986378305342
20,1.2811241751318,1.49683197294087,1.44811333178069,1.58546250777807
20,1.7811241751318,1.50089375272767,1.45580698692652,1.59106123250272
20,2.2811241751318,1.50495553251446,1.45571987528892,1.59665995722737
20,2.7811241751318,1.50901731230126,1.45386561697557,1.60225868195202
20,3.2811241751318,1.51307909208805,1.45201135866221,1.60785740667667
20,3.7811241751318,1.51714087187485,1.45015710034885,1.61345613140132
20,4.2811241751318,1.52120265166165,1.44830284203549,1.61905485612597
20,4.7811241751318,1.52526443144844,1.44644858372214,1.62465358085062
20,5.2811241751318,1.52932621123524,1.44459432540878,1.63025230557527
20,5.7811241751318,1.53338799102204,1.44274006709542,1.63585103029993
20,6.2811241751318,1.53744977080883,1.44088580878206,1.64144975502458
20,6.7811241751318,1.54151155059563,1.43903155046871,1.64704847974923
20,7.2811241751318,1.54557333038242,1.43717729215535,1.65264720447388
20,7.7811241751318,1.54963511016922,1.43532303384199,1.65824592919853
20,8.2811241751318,1.55369688995602,1.43346877552863,1.66384465392318
20,8.7811241751318,1.55775866974281,1.43161451721527,1.66944337864783
20,9.2811241751318,1.56182044952961,1.42976025890192,1.67504210337248
20,9.7811241751318,1.56588222931641,1.42790600058856,1.68064082809713
20,10.2811241751318,1.5699440091032,1.4260517422752,1.68623955282178
20,10.7811241751318,1.57400578889,1.42419748396184,1.69319731326966
20,11.2811241751318,1.57806756867679,1.42234322564849,1.70244790897514
