"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5"
3.64335781574325,-2.2188758248682,-2.87534679993477,-3.19462712830129,-2.53920188764693
3.19335781574325,-1.7188758248682,-1.37122850068517,-1.47146770699913,-1.17339747666874
3.24335781574325,-1.7188758248682,-1.49259699540052,-1.58467218496754,-1.30958369027418
3.29335781574325,-1.7188758248682,-1.61396549011587,-1.7037172733792,-1.41642736345212
3.34335781574325,-1.7188758248682,-1.73533398483122,-1.82276236179087,-1.52034637591019
3.39335781574325,-1.7188758248682,-1.85670247954657,-1.94180745020254,-1.62426538836827
3.44335781574325,-1.7188758248682,-1.97807097426192,-2.104582727088,-1.72818440082634
3.49335781574325,-1.7188758248682,-2.09943946897727,-2.27241781389059,-1.83210341328441
3.54335781574325,-1.7188758248682,-2.22080796369262,-2.44025290069319,-1.93602242574249
3.59335781574325,-1.7188758248682,-2.34217645840797,-2.60808798749579,-2.03994143820056
3.64335781574325,-1.7188758248682,-2.46354495312332,-2.77592307429838,-2.14304647880148
3.19335781574325,-1.2188758248682,-0.959426653873724,-1.05814456419865,-0.783802069793409
3.24335781574325,-1.2188758248682,-1.08079514858907,-1.16922511687209,-0.917166914005755
3.29335781574325,-1.2188758248682,-1.20216364330442,-1.28827020528376,-1.02108592646383
3.34335781574325,-1.2188758248682,-1.32353213801977,-1.40731529369542,-1.1250049389219
3.39335781574325,-1.2188758248682,-1.44490063273512,-1.52645753803205,-1.22892395137998
3.44335781574325,-1.2188758248682,-1.56626912745047,-1.68587867308509,-1.33284296383805
3.49335781574325,-1.2188758248682,-1.68763762216582,-1.85371375988768,-1.43676197629612
3.54335781574325,-1.2188758248682,-1.80900611688117,-2.02154884669028,-1.5406809887542
3.59335781574325,-1.2188758248682,-1.93037461159652,-2.18938393349288,-1.64103717503234
3.64335781574325,-1.2188758248682,-2.05174310631187,-2.35721902029547,-1.73609655558179
3.19335781574325,-0.718875824868201,-0.547624807062275,-0.644821421398172,-0.394206662918082
3.24335781574325,-0.718875824868201,-0.668993301777624,-0.753778048776642,-0.521825477017462
3.29335781574325,-0.718875824868201,-0.790361796492974,-0.872823137188309,-0.625744489475537
3.34335781574325,-0.718875824868201,-0.911730291208324,-0.991868225599976,-0.72966350193361
3.39335781574325,-0.718875824868201,-1.03309878592367,-1.11512073943146,-0.833582514391684
3.44335781574325,-0.718875824868201,-1.15446728063902,-1.26717461908218,-0.937501526849757
3.49335781574325,-0.718875824868201,-1.27583577535437,-1.43500970588477,-1.04142053930783
3.54335781574325,-0.718875824868201,-1.39720427006972,-1.60284479268737,-1.1390278712632
3.59335781574325,-0.718875824868201,-1.51857276478507,-1.77067987948997,-1.23408725181265
3.64335781574325,-0.718875824868201,-1.63994125950042,-1.93851496629257,-1.3291466323621
3.19335781574325,-0.218875824868201,-0.135822960250826,-0.231498278597692,-0.00461125604275399
3.24335781574325,-0.218875824868201,-0.257191454966176,-0.338330980681195,-0.12648404002917
3.29335781574325,-0.218875824868201,-0.378559949681526,-0.457376069092862,-0.230403052487244
3.34335781574325,-0.218875824868201,-0.499928444396875,-0.579158487537393,-0.334322064945317
3.39335781574325,-0.218875824868201,-0.621296939112226,-0.70378394083088,-0.438241077403391
3.44335781574325,-0.218875824868201,-0.742665433827575,-0.84847056507927,-0.54195918694461
3.49335781574325,-0.218875824868201,-0.864033928542924,-1.01630565188187,-0.637018567494061
3.54335781574325,-0.218875824868201,-0.985402423258275,-1.18414073868446,-0.732077948043513
3.59335781574325,-0.218875824868201,-1.10677091797362,-1.35197582548706,-0.827137328592965
3.64335781574325,-0.218875824868201,-1.22813941268897,-1.51981091228966,-0.922196709142417
3.19335781574325,0.281124175131799,0.275978886560622,0.181824864202788,0.409408922936623
3.24335781574325,0.281124175131799,0.154610391845272,0.0771160874142533,0.268857396959122
3.29335781574325,0.281124175131799,0.033241897129922,-0.0431962356433236,0.164938384501048
3.34335781574325,0.281124175131799,-0.0881265975854272,-0.167821688936809,0.0610193720429751
3.39335781574325,0.281124175131799,-0.209495092300778,-0.292447142230295,-0.0399498831754724
3.44335781574325,0.281124175131799,-0.330863587016127,-0.429766511076362,-0.135009263724924
3.49335781574325,0.281124175131799,-0.452232081731476,-0.597601597878958,-0.230068644274375
3.54335781574325,0.281124175131799,-0.573600576446827,-0.765436684681556,-0.325128024823828
3.59335781574325,0.281124175131799,-0.694969071162176,-0.933271771484152,-0.420187405373279
3.64335781574325,0.281124175131799,-0.816337565877526,-1.10110685828675,-0.515246785922732
3.19335781574325,0.781124175131799,0.68778073337207,0.595148007003268,0.828112976939532
3.24335781574325,0.781124175131799,0.566412238656721,0.492563155509701,0.686518678696417
3.29335781574325,0.781124175131799,0.44504374394137,0.368140562957262,0.562546711582034
3.34335781574325,0.781124175131799,0.323675249226021,0.243515109663776,0.462059420593666
3.39335781574325,0.781124175131799,0.20230675451067,0.11888965637029,0.367000040044214
3.44335781574325,0.781124175131799,0.0809382597953212,-0.0110624570734528,0.271940659494763
3.49335781574325,0.781124175131799,-0.0404302349200281,-0.178897543876049,0.176881278945311
3.54335781574325,0.781124175131799,-0.161798729635378,-0.346732630678647,0.0818218983958587
3.59335781574325,0.781124175131799,-0.283167224350728,-0.514567717481244,-0.0132374821535928
3.64335781574325,0.781124175131799,-0.404535719066078,-0.682402804283841,-0.108296862703045
3.19335781574325,1.2811241751318,1.09958258018352,1.00847114980375,1.24681703094244
3.24335781574325,1.2811241751318,0.978214085468171,0.904102814851333,1.10595391869978
3.29335781574325,1.2811241751318,0.85684559075282,0.779477361557847,0.981981951585393
3.34335781574325,1.2811241751318,0.735477096037471,0.654851908264361,0.869009343813353
3.39335781574325,1.2811241751318,0.61410860132212,0.530226454970875,0.7739499632639
3.44335781574325,1.2811241751318,0.492740106606771,0.40560100167739,0.678890582714449
3.49335781574325,1.2811241751318,0.371371611891422,0.23980651012686,0.583831202164998
3.54335781574325,1.2811241751318,0.250003117176071,0.0719714233242617,0.488771821615545
3.59335781574325,1.2811241751318,0.128634622460722,-0.0958636634783347,0.393712441066094
3.64335781574325,1.2811241751318,0.00726612774537175,-0.263698750280933,0.298653060516641
3.19335781574325,1.7811241751318,1.51138442699497,1.42179429260423,1.66552108494535
3.24335781574325,1.7811241751318,1.39001593227962,1.31543961345192,1.52538915870314
3.29335781574325,1.7811241751318,1.26864743756427,1.19081416015843,1.40141719158875
3.34335781574325,1.7811241751318,1.14727894284892,1.06618870686495,1.27744522447437
3.39335781574325,1.7811241751318,1.02591044813357,0.94156325357146,1.18089988648359
3.44335781574325,1.7811241751318,0.904541953418219,0.816937800277975,1.08584050593414
3.49335781574325,1.7811241751318,0.78317345870287,0.658510564129767,0.990781125384684
3.54335781574325,1.7811241751318,0.66180496398752,0.490675477327169,0.895721744835232
3.59335781574325,1.7811241751318,0.54043646927217,0.322840390524572,0.80066236428578
3.64335781574325,1.7811241751318,0.41906797455682,0.155005303721974,0.705602983736328
3.19335781574325,2.2811241751318,1.92318627380642,1.83511743540471,2.08422513894826
3.24335781574325,2.2811241751318,1.80181777909107,1.7267764120525,1.9448243987065
3.29335781574325,2.2811241751318,1.68044928437572,1.60215095875902,1.82085243159211
3.34335781574325,2.2811241751318,1.55908078966037,1.47752550546553,1.69688046447773
3.39335781574325,2.2811241751318,1.43771229494502,1.35290005217205,1.58784980970327
3.44335781574325,2.2811241751318,1.31634380022967,1.22827459887856,1.49279042915382
3.49335781574325,2.2811241751318,1.19497530551432,1.07721461813268,1.39773104860437
3.54335781574325,2.2811241751318,1.07360681079897,0.909379531330077,1.30267166805492
3.59335781574325,2.2811241751318,0.952238316083618,0.741544444527481,1.20761228750547
3.64335781574325,2.2811241751318,0.830869821368268,0.573709357724883,1.11255290695601
3.19335781574325,2.7811241751318,2.33498812061786,2.24844057820519,2.50292919295117
3.24335781574325,2.7811241751318,2.21361962590252,2.13811321065309,2.36425963870985
3.29335781574325,2.7811241751318,2.09225113118716,2.0134877573596,2.24028767159547
3.34335781574325,2.7811241751318,1.97088263647182,1.88886230406612,2.11631570448109
3.39335781574325,2.7811241751318,1.84951414175646,1.76423685077263,1.99479973292296
3.44335781574325,2.7811241751318,1.72814564704112,1.63961139747915,1.89974035237351
3.49335781574325,2.7811241751318,1.60677715232577,1.49591867213558,1.80468097182406
3.54335781574325,2.7811241751318,1.48540865761042,1.32808358533299,1.7096215912746
3.59335781574325,2.7811241751318,1.36404016289507,1.16024849853039,1.61456221072515
3.64335781574325,2.7811241751318,1.24267166817972,0.992413411727792,1.5195028301757
3.19335781574325,3.2811241751318,2.74678996742931,2.66176372100567,2.92163324695407
3.24335781574325,3.2811241751318,2.62542147271396,2.54945000925367,2.78369487871321
3.29335781574325,3.2811241751318,2.50405297799861,2.42482455596019,2.65972291159883
3.34335781574325,3.2811241751318,2.38268448328326,2.3001991026667,2.53575094448445
3.39335781574325,3.2811241751318,2.26131598856791,2.17557364937321,2.41177897737006
3.44335781574325,3.2811241751318,2.13994749385256,2.04162552405734,2.30669027559319
3.49335781574325,3.2811241751318,2.01857899913721,1.9054393104519,2.21163089504374
3.54335781574325,3.2811241751318,1.89721050442186,1.7467876393359,2.11657151449429
3.59335781574325,3.2811241751318,1.77584200970651,1.5789525525333,2.02151213394484
3.64335781574325,3.2811241751318,1.65447351499116,1.4111174657307,1.92645275339539
3.19335781574325,3.7811241751318,3.15859181424076,3.07508686380615,3.34033730095698
3.24335781574325,3.7811241751318,3.03722331952541,2.96078680785426,3.20313011871657
3.29335781574325,3.7811241751318,2.91585482481006,2.83616135456077,3.07915815160219
3.34335781574325,3.7811241751318,2.79448633009471,2.70359335814355,2.95518618448781
3.39335781574325,3.7811241751318,2.67311783537936,2.5674071445381,2.83121421737342
3.44335781574325,3.7811241751318,2.55174934066401,2.43122093093266,2.71364019881288
3.49335781574325,3.7811241751318,2.43038084594866,2.29503471732722,2.61858081826343
3.54335781574325,3.7811241751318,2.30901235123331,2.15884850372178,2.52352143771398
3.59335781574325,3.7811241751318,2.18764385651796,1.99765660653621,2.42846205716452
3.64335781574325,3.7811241751318,2.06627536180261,1.82982151973361,2.33340267661507
3.19335781574325,4.2811241751318,3.57039366105221,3.48841000660663,3.75904135495989
3.24335781574325,4.2811241751318,3.44902516633686,3.36556119222976,3.62256535871993
3.29335781574325,4.2811241751318,3.32765667162151,3.22937497862431,3.49859339160555
3.34335781574325,4.2811241751318,3.20628817690616,3.09318876501887,3.37462142449117
3.39335781574325,4.2811241751318,3.08491968219081,2.95700255141343,3.25064945737678
3.44335781574325,4.2811241751318,2.96355118747546,2.82081633780799,3.1266774902624
3.49335781574325,4.2811241751318,2.84218269276011,2.68463012420255,3.02553074148311
3.54335781574325,4.2811241751318,2.72081419804476,2.54844391059711,2.93047136093366
3.59335781574325,4.2811241751318,2.59944570332941,2.41225769699167,2.83541198038421
3.64335781574325,4.2811241751318,2.47807720861406,2.24852557373652,2.74035259983476
3.19335781574325,4.7811241751318,3.98219550786366,3.89134281271052,4.1777454089628
3.24335781574325,4.7811241751318,3.86082701314831,3.75515659910508,4.04200059872329
3.29335781574325,4.7811241751318,3.73945851843296,3.61897038549964,3.91802863160891
3.34335781574325,4.7811241751318,3.61809002371761,3.4827841718942,3.79405666449453
3.39335781574325,4.7811241751318,3.49672152900226,3.34659795828876,3.67008469738014
3.44335781574325,4.7811241751318,3.37535303428691,3.21041174468332,3.54745219656705
3.49335781574325,4.7811241751318,3.25398453957156,3.07422553107788,3.4324806647028
3.54335781574325,4.7811241751318,3.13261604485621,2.93803931747244,3.33742128415335
3.59335781574325,4.7811241751318,3.01124755014086,2.801853103867,3.2423619036039
3.64335781574325,4.7811241751318,2.88987905542551,2.66566689026155,3.14730252305444
3.19335781574325,5.2811241751318,4.39399735467511,4.28093821958585,4.59644946296571
3.24335781574325,5.2811241751318,4.27262885995976,4.14475200598041,4.4636466480904
3.29335781574325,5.2811241751318,4.15126036524441,4.00856579237497,4.34139426121929
3.34335781574325,5.2811241751318,4.02989187052906,3.87237957876953,4.21914187434817
3.39335781574325,5.2811241751318,3.90852337581371,3.73619336516409,4.09688948747706
3.44335781574325,5.2811241751318,3.78715488109836,3.60000715155865,3.97463710060595
3.49335781574325,5.2811241751318,3.66578638638301,3.46382093795321,3.85238471373483
3.54335781574325,5.2811241751318,3.54441789166766,3.32763472434776,3.74437120737304
3.59335781574325,5.2811241751318,3.42304939695231,3.19144851074232,3.64931182682358
3.64335781574325,5.2811241751318,3.30168090223696,3.05526229713688,3.55425244627413
3.19335781574325,5.7811241751318,4.80579920148655,4.67053362646118,5.01515351696861
3.24335781574325,5.7811241751318,4.68443070677121,4.53434741285574,4.8908315521293
3.29335781574325,5.7811241751318,4.56306221205586,4.3981611992503,4.76857916525818
3.34335781574325,5.7811241751318,4.44169371734051,4.26197498564486,4.64632677838707
3.39335781574325,5.7811241751318,4.32032522262516,4.12578877203941,4.52407439151595
3.44335781574325,5.7811241751318,4.19895672790981,3.98960255843397,4.40182200464484
3.49335781574325,5.7811241751318,4.07758823319446,3.85341634482853,4.27956961777373
3.54335781574325,5.7811241751318,3.95621973847911,3.71723013122309,4.15731723090261
3.59335781574325,5.7811241751318,3.83485124376376,3.58104391761765,4.05626175004327
3.64335781574325,5.7811241751318,3.71348274904841,3.44485770401221,3.96120236949382
3.19335781574325,6.2811241751318,5.217601048298,5.06012903333651,5.44026884303931
3.24335781574325,6.2811241751318,5.09623255358265,4.92394281973107,5.31801645616819
3.29335781574325,6.2811241751318,4.9748640588673,4.78775660612562,5.19576406929708
3.34335781574325,6.2811241751318,4.85349556415195,4.65157039252018,5.07351168242596
3.39335781574325,6.2811241751318,4.7321270694366,4.51538417891474,4.95125929555485
3.44335781574325,6.2811241751318,4.61075857472125,4.3791979653093,4.82900690868374
3.49335781574325,6.2811241751318,4.4893900800059,4.24301175170386,4.70675452181262
3.54335781574325,6.2811241751318,4.36802158529055,4.10682553809842,4.58450213494151
3.59335781574325,6.2811241751318,4.24665309057521,3.97063932449298,4.46321167326295
3.64335781574325,6.2811241751318,4.12528459585986,3.83445311088754,4.3681522927135
3.19335781574325,6.7811241751318,5.62940289510945,5.44972444021183,5.8674537470782
3.24335781574325,6.7811241751318,5.5080344003941,5.31353822660639,5.74520136020709
3.29335781574325,6.7811241751318,5.38666590567875,5.17735201300095,5.62294897333597
3.34335781574325,6.7811241751318,5.2652974109634,5.04116579939551,5.50069658646486
3.39335781574325,6.7811241751318,5.14392891624805,4.90497958579007,5.37844419959374
3.44335781574325,6.7811241751318,5.0225604215327,4.76879337218463,5.25619181272263
3.49335781574325,6.7811241751318,4.90119192681735,4.63260715857919,5.13393942585152
3.54335781574325,6.7811241751318,4.779823432102,4.49642094497375,5.0116870389804
3.59335781574325,6.7811241751318,4.65845493738665,4.36023473136831,4.88943465210929
3.64335781574325,6.7811241751318,4.5370864426713,4.22404851776287,4.77510221593319
3.19335781574325,7.2811241751318,6.0412047419209,5.83931984708716,6.2946386511171
3.24335781574325,7.2811241751318,5.91983624720555,5.70313363348172,6.17238626424598
3.29335781574325,7.2811241751318,5.7984677524902,5.56694741987628,6.05013387737487
3.34335781574325,7.2811241751318,5.67709925777485,5.43076120627084,5.92788149050375
3.39335781574325,7.2811241751318,5.5557307630595,5.2945749926654,5.80562910363264
3.44335781574325,7.2811241751318,5.43436226834415,5.15838877905996,5.68337671676153
3.49335781574325,7.2811241751318,5.3129937736288,5.02220256545452,5.56112432989041
3.54335781574325,7.2811241751318,5.19162527891345,4.88601635184908,5.4388719430193
3.59335781574325,7.2811241751318,5.0702567841981,4.74983013824364,5.31661955614818
3.64335781574325,7.2811241751318,4.94888828948275,4.61364392463819,5.19436716927707
3.19335781574325,7.7811241751318,6.45300658873235,6.22891525396249,6.72182355515599
3.24335781574325,7.7811241751318,6.331638094017,6.09272904035705,6.59957116828488
3.29335781574325,7.7811241751318,6.21026959930165,5.95654282675161,6.47731878141376
3.34335781574325,7.7811241751318,6.0889011045863,5.82035661314617,6.35506639454265
3.39335781574325,7.7811241751318,5.96753260987095,5.68417039954072,6.23281400767153
3.44335781574325,7.7811241751318,5.8461641151556,5.54798418593528,6.11056162080042
3.49335781574325,7.7811241751318,5.72479562044025,5.41179797232984,5.9883092339293
3.54335781574325,7.7811241751318,5.6034271257249,5.2756117587244,5.86605684705819
3.59335781574325,7.7811241751318,5.48205863100955,5.13942554511896,5.74380446018708
3.64335781574325,7.7811241751318,5.3606901362942,5.00323933151352,5.62155207331596
3.19335781574325,8.2811241751318,6.8648084355438,6.61851066083782,7.14900845919489
3.24335781574325,8.2811241751318,6.74343994082845,6.48232444723238,7.02675607232377
3.29335781574325,8.2811241751318,6.6220714461131,6.34613823362693,6.90450368545266
3.34335781574325,8.2811241751318,6.50070295139775,6.20995202002149,6.78225129858154
3.39335781574325,8.2811241751318,6.3793344566824,6.07376580641605,6.65999891171043
3.44335781574325,8.2811241751318,6.25796596196705,5.93757959281061,6.53774652483932
3.49335781574325,8.2811241751318,6.1365974672517,5.80139337920517,6.4154941379682
3.54335781574325,8.2811241751318,6.01522897253635,5.66520716559973,6.29324175109709
3.59335781574325,8.2811241751318,5.893860477821,5.52902095199429,6.17098936422597
3.64335781574325,8.2811241751318,5.77249198310565,5.39283473838885,6.04873697735486
3.19335781574325,8.7811241751318,7.27661028235525,7.00810606771315,7.57619336323378
3.24335781574325,8.7811241751318,7.1552417876399,6.8719198541077,7.45394097636267
3.29335781574325,8.7811241751318,7.03387329292455,6.73573364050226,7.33168858949155
3.34335781574325,8.7811241751318,6.9125047982092,6.59954742689682,7.20943620262044
3.39335781574325,8.7811241751318,6.79113630349385,6.46336121329138,7.08718381574932
3.44335781574325,8.7811241751318,6.6697678087785,6.32717499968594,6.96493142887821
3.49335781574325,8.7811241751318,6.54839931406315,6.1909887860805,6.8426790420071
3.54335781574325,8.7811241751318,6.4270308193478,6.05480257247506,6.72042665513598
3.59335781574325,8.7811241751318,6.30566232463245,5.91861635886962,6.59817426826487
3.64335781574325,8.7811241751318,6.1842938299171,5.78243014526418,6.47592188139375
3.19335781574325,9.2811241751318,7.68841212916669,7.39770147458847,8.00337826727268
3.24335781574325,9.2811241751318,7.56704363445134,7.26151526098303,7.88112588040156
3.29335781574325,9.2811241751318,7.44567513973599,7.12532904737759,7.75887349353045
3.34335781574325,9.2811241751318,7.32430664502064,6.98914283377215,7.63662110665933
3.39335781574325,9.2811241751318,7.2029381503053,6.85295662016671,7.51436871978822
3.44335781574325,9.2811241751318,7.08156965558995,6.71677040656127,7.3921163329171
3.49335781574325,9.2811241751318,6.9602011608746,6.58058419295583,7.26986394604599
3.54335781574325,9.2811241751318,6.83883266615925,6.44439797935039,7.14761155917488
3.59335781574325,9.2811241751318,6.7174641714439,6.30821176574495,7.02535917230376
3.64335781574325,9.2811241751318,6.59609567672855,6.17202555213951,6.90310678543265
3.19335781574325,9.7811241751318,8.10021397597814,7.7872968814638,8.43056317131157
3.24335781574325,9.7811241751318,7.9788454812628,7.65111066785836,8.30831078444046
3.29335781574325,9.7811241751318,7.85747698654744,7.51492445425292,8.18605839756934
3.34335781574325,9.7811241751318,7.7361084918321,7.37873824064748,8.06380601069823
3.39335781574325,9.7811241751318,7.61473999711674,7.24255202704204,7.94155362382711
3.44335781574325,9.7811241751318,7.4933715024014,7.1063658134366,7.819301236956
3.49335781574325,9.7811241751318,7.37200300768605,6.97017959983116,7.69704885008489
3.54335781574325,9.7811241751318,7.2506345129707,6.83399338622571,7.57479646321377
3.59335781574325,9.7811241751318,7.12926601825535,6.69780717262027,7.45254407634266
3.64335781574325,9.7811241751318,7.00789752354,6.56162095901483,7.33029168947154
3.19335781574325,10.2811241751318,8.51201582278959,8.17689228833913,8.85774807535047
3.24335781574325,10.2811241751318,8.39064732807424,8.04070607473369,8.73549568847935
3.29335781574325,10.2811241751318,8.26927883335889,7.90451986112824,8.61324330160824
3.34335781574325,10.2811241751318,8.14791033864354,7.7683336475228,8.49099091473713
3.39335781574325,10.2811241751318,8.02654184392819,7.63214743391736,8.36873852786601
3.44335781574325,10.2811241751318,7.90517334921284,7.49596122031192,8.2464861409949
3.49335781574325,10.2811241751318,7.78380485449749,7.35977500670648,8.12423375412378
3.54335781574325,10.2811241751318,7.66243635978214,7.22358879310104,8.00198136725267
3.59335781574325,10.2811241751318,7.54106786506679,7.0874025794956,7.87972898038155
3.64335781574325,10.2811241751318,7.41969937035144,6.95121636589016,7.75747659351044
3.19335781574325,10.7811241751318,8.92381766960104,8.56648769521446,9.28493297938936
3.24335781574325,10.7811241751318,8.80244917488569,8.43030148160902,9.16268059251825
3.29335781574325,10.7811241751318,8.68108068017034,8.29411526800357,9.04042820564713
3.34335781574325,10.7811241751318,8.55971218545499,8.15792905439814,8.91817581877602
3.39335781574325,10.7811241751318,8.43834369073964,8.02174284079269,8.7959234319049
3.44335781574325,10.7811241751318,8.31697519602429,7.88555662718725,8.67367104503379
3.49335781574325,10.7811241751318,8.19560670130894,7.74937041358181,8.55141865816267
3.54335781574325,10.7811241751318,8.07423820659359,7.61318419997637,8.42916627129156
3.59335781574325,10.7811241751318,7.95286971187824,7.47699798637093,8.30691388442045
3.64335781574325,10.7811241751318,7.83150121716289,7.34081177276549,8.18466149754933
3.19335781574325,11.2811241751318,9.33561951641249,8.95608310208978,9.71211788342826
3.24335781574325,11.2811241751318,9.21425102169714,8.81989688848434,9.58986549655714
3.29335781574325,11.2811241751318,9.09288252698179,8.6837106748789,9.46761310968603
3.34335781574325,11.2811241751318,8.97151403226644,8.54752446127346,9.34536072281491
3.39335781574325,11.2811241751318,8.85014553755109,8.41133824766802,9.2231083359438
3.44335781574325,11.2811241751318,8.72877704283574,8.27515203406258,9.10085594907268
3.49335781574325,11.2811241751318,8.60740854812039,8.13896582045714,8.97860356220157
3.54335781574325,11.2811241751318,8.48604005340504,8.0027796068517,8.85635117533046
3.59335781574325,11.2811241751318,8.36467155868969,7.86659339324626,8.73409878845934
3.64335781574325,11.2811241751318,8.24330306397434,7.73040717964081,8.61184640158823
