"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5","tempTestK1000_inC"
3.44335781574325,-2.54045944899566,-2.40015120665634,-2.80479980629725,-2.42166620724445,15.2641984396555
3.49335781574325,-2.54045944899566,-2.42823274968176,-2.9259824563603,-2.5382235003141,11.1075357993318
3.54335781574325,-2.54045944899566,-2.45631429270719,-3.04716510642335,-2.65478079338375,7.06818173625243
3.59335781574325,-2.54045944899566,-2.48439583573261,-3.1683477564864,-2.7713380864534,3.14123935801507
3.64335781574325,-2.54045944899566,-2.51247737875803,-3.28953040654945,-2.88789537952304,-0.677919415733356
3.19335781574325,-2.04045944899566,-1.81273096787855,-1.82434159877413,-1.45505193612308,38
3.24335781574325,-2.04045944899566,-1.84937949639009,-1.92549099776277,-1.57160922919273,33.1724413741837
3.29335781574325,-2.04045944899566,-1.88602802490163,-2.02664039675141,-1.68816652226238,28.4914674469003
3.34335781574325,-2.04045944899566,-1.92267655341318,-2.13621813343026,-1.80472381533203,23.9505016846193
3.39335781574325,-2.04045944899566,-1.95932508192472,-2.25740078349331,-1.92128110840167,19.5433551659561
3.44335781574325,-2.04045944899566,-1.99597361043626,-2.37858343355636,-2.03783840147132,15.2641984396555
3.49335781574325,-2.04045944899566,-2.03262213894781,-2.49976608361941,-2.15439569454097,11.1075357993318
3.54335781574325,-2.04045944899566,-2.06927066745935,-2.62094873368246,-2.27095298761062,7.06818173625243
3.59335781574325,-2.04045944899566,-2.10591919597089,-2.74213138374551,-2.38751028068027,3.14123935801507
3.64335781574325,-2.04045944899566,-2.14256772448244,-2.86331403380857,-2.50058952145656,-0.677919415733356
3.19335781574325,-1.54045944899566,-1.36571844422785,-1.39628237251321,-1.07122413034995,38
3.24335781574325,-1.54045944899566,-1.41093395822552,-1.49743177150185,-1.1877814234196,33.1724413741837
3.29335781574325,-1.54045944899566,-1.45614947222318,-1.59858117049049,-1.30433871648925,28.4914674469003
3.34335781574325,-1.54045944899566,-1.50136498622085,-1.71000176068937,-1.4208960095589,23.9505016846193
3.39335781574325,-1.54045944899566,-1.54658050021852,-1.83118441075242,-1.53745330262854,19.5433551659561
3.44335781574325,-1.54045944899566,-1.59179601421618,-1.95236706081547,-1.65401059569819,15.2641984396555
3.49335781574325,-1.54045944899566,-1.63701152821385,-2.07354971087852,-1.77056788876784,11.1075357993318
3.54335781574325,-1.54045944899566,-1.68222704221152,-2.19473236094157,-1.88508928009732,7.06818173625243
3.59335781574325,-1.54045944899566,-1.72744255620918,-2.31591501100463,-1.99593087751252,3.14123935801507
3.64335781574325,-1.54045944899566,-1.77265807020685,-2.43709766106768,-2.10677247492772,-0.677919415733356
3.19335781574325,-1.04045944899566,-0.918705920577156,-0.968223146252298,-0.687396324576822,38
3.24335781574325,-1.04045944899566,-0.972488420060946,-1.06937254524094,-0.803953617646469,33.1724413741837
3.29335781574325,-1.04045944899566,-1.02627091954474,-1.17052194422958,-0.920510910716118,28.4914674469003
3.34335781574325,-1.04045944899566,-1.08005341902852,-1.28378538794848,-1.03706820378577,23.9505016846193
3.39335781574325,-1.04045944899566,-1.13383591851231,-1.40496803801153,-1.15362549685541,19.5433551659561
3.44335781574325,-1.04045944899566,-1.1876184179961,-1.52615068807458,-1.26958903873809,15.2641984396555
3.49335781574325,-1.04045944899566,-1.24140091747989,-1.64733333813764,-1.38043063615328,11.1075357993318
3.54335781574325,-1.04045944899566,-1.29518341696368,-1.76851598820069,-1.49127223356848,7.06818173625243
3.59335781574325,-1.04045944899566,-1.34896591644747,-1.88969863826374,-1.60211383098368,3.14123935801507
