"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Danio rerio","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amatitlania nigrofasciata","Oreochromis niloticus","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Channa argus","Dicentrarchus labrax","Caesio cuning","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Siniperca chuatsi","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Torpedo marmorata","Hemiscyllium ocellatum","Somniosus microcephalus"
"Tachysurus dumerili",0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.950617283950617,0.950617283950617,1,0.987654320987654,0.950617283950617,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0370370370370371,0,0,0
"Hemibagrus macropterus",0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.950617283950617,0.950617283950617,0.987654320987654,1,0.950617283950617,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0370370370370371,0,0,0
"Pseudobagrus vachellii",0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.62962962962963,0.950617283950617,0.950617283950617,0.950617283950617,0.950617283950617,1,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0370370370370371,0,0,0
"Oncorhynchus nerka",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,1,0.962962962962963,0.962962962962963,0.962962962962963,0.950617283950617,0.925925925925926,0.925925925925926,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Oncorhynchus mykiss",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.962962962962963,1,0.975308641975309,0.975308641975309,0.950617283950617,0.925925925925926,0.925925925925926,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Oncorhynchus tshawytscha",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.962962962962963,0.975308641975309,1,0.987654320987654,0.950617283950617,0.925925925925926,0.925925925925926,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Oncorhynchus kisutch",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.962962962962963,0.975308641975309,0.987654320987654,1,0.950617283950617,0.925925925925926,0.925925925925926,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Salvelinus alpinus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.950617283950617,0.950617283950617,0.950617283950617,0.950617283950617,1,0.925925925925926,0.925925925925926,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Salmo trutta",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,1,0.987654320987654,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Salmo salar",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.987654320987654,1,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.0370370370370371,0,0,0
"Pomacentrus amboinensis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,1,0.962962962962963,0.962962962962963,0.962962962962963,0.950617283950617,0.938271604938272,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Amphiprion melanopus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.962962962962963,1,0.987654320987654,0.975308641975309,0.950617283950617,0.938271604938272,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Amphiprion chrysopterus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.962962962962963,0.987654320987654,1,0.975308641975309,0.950617283950617,0.938271604938272,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Amphiprion percula",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.962962962962963,0.975308641975309,0.975308641975309,1,0.950617283950617,0.938271604938272,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Acanthochromis polyacanthus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.950617283950617,0.950617283950617,0.950617283950617,0.950617283950617,1,0.938271604938272,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Chromis viridis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,1,0.91358024691358,0.91358024691358,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Forsterygion lapillum",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,1,0.987654320987654,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Bellapiscis medius",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,0.91358024691358,0.987654320987654,1,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Amatitlania nigrofasciata",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,1,0.987654320987654,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
