"tempTest","lnBWg","model_predFE","CI_2.5","CI_97.5"
5,-2.219,-2.52900205204353,-2.75092307655776,-2.26877657525651
6,-2.219,-2.50184911401187,-2.71947588124203,-2.24343783124984
7,-2.219,-2.47469617598022,-2.6880286859263,-2.21809908724318
8,-2.219,-2.44754323794856,-2.65658149061057,-2.19276034323651
9,-2.219,-2.4203902999169,-2.62513429529484,-2.16742159922985
10,-2.219,-2.39323736188525,-2.5936870999791,-2.14208285522318
11,-2.219,-2.36608442385359,-2.56223990466337,-2.11674411121651
12,-2.219,-2.33893148582194,-2.53079270934764,-2.0901101450233
13,-2.219,-2.31177854779028,-2.49934551403191,-2.05970717704769
14,-2.219,-2.28462560975863,-2.46789831871618,-2.02930420907208
15,-2.219,-2.25747267172697,-2.43645112340044,-1.99890124109647
16,-2.219,-2.23031973369532,-2.40500392808471,-1.96849827312086
17,-2.219,-2.20316679566366,-2.37355673276898,-1.93809530514526
18,-2.219,-2.17601385763201,-2.34210953745325,-1.90769233716965
19,-2.219,-2.14886091960035,-2.31066234213752,-1.87728936919404
20,-2.219,-2.1217079815687,-2.27921514682178,-1.84688640121843
21,-2.219,-2.09455504353704,-2.24776795150605,-1.81648343324282
22,-2.219,-2.06740210550538,-2.21632075619032,-1.78608046526721
23,-2.219,-2.04024916747373,-2.18635500523562,-1.75567749729161
24,-2.219,-2.01309622944207,-2.15762429805012,-1.725274529316
25,-2.219,-1.98594329141042,-2.12889359086462,-1.69487156134039
26,-2.219,-1.95879035337876,-2.10016288367913,-1.66446859336478
27,-2.219,-1.93163741534711,-2.07143217649363,-1.63406562538917
28,-2.219,-1.90448447731545,-2.04270146930813,-1.60366265741356
29,-2.219,-1.8773315392838,-2.01397076212264,-1.57325968943796
30,-2.219,-1.85017860125214,-1.98524005493714,-1.54285672146235
31,-2.219,-1.82302566322049,-1.95650934775164,-1.51245375348674
0,-1.719,-2.29085799852624,-2.4986406008387,-2.06797679061727
1,-1.719,-2.26370506049458,-2.46719340552296,-2.0426380466106
2,-1.719,-2.23655212246293,-2.43574621020723,-2.01729930260394
3,-1.719,-2.20939918443127,-2.4042990148915,-1.99196055859727
4,-1.719,-2.18224624639962,-2.37285181957577,-1.9666218145906
5,-1.719,-2.15509330836796,-2.34140462426004,-1.94128307058394
6,-1.719,-2.12794037033631,-2.3099574289443,-1.91594432657727
7,-1.719,-2.10078743230465,-2.27851023362857,-1.89060558257061
8,-1.719,-2.073634494273,-2.24706303831284,-1.86526683856394
9,-1.719,-2.04648155624134,-2.21561584299711,-1.83992809455728
10,-1.719,-2.01932861820969,-2.18416864768138,-1.80975052329488
11,-1.719,-1.99217568017803,-2.15272145236564,-1.77934755531927
12,-1.719,-1.96502274214637,-2.12127425704991,-1.74894458734366
13,-1.719,-1.93786980411472,-2.08982706173418,-1.71854161936805
14,-1.719,-1.91071686608306,-2.05837986641845,-1.68813865139245
15,-1.719,-1.88356392805141,-2.02736981216359,-1.65773568341684
16,-1.719,-1.85641099001975,-1.99863910497809,-1.62733271544123
17,-1.719,-1.8292580519881,-1.96990839779259,-1.59692974746562
18,-1.719,-1.80210511395644,-1.94117769060709,-1.56652677949001
19,-1.719,-1.77495217592479,-1.9124469834216,-1.5361238115144
20,-1.719,-1.74779923789313,-1.8837162762361,-1.5057208435388
21,-1.719,-1.72064629986148,-1.8549855690506,-1.47531787556319
22,-1.719,-1.69349336182982,-1.82625486186511,-1.44491490758758
23,-1.719,-1.66634042379817,-1.79752415467961,-1.41451193961197
24,-1.719,-1.63918748576651,-1.76879344749411,-1.38410897163636
25,-1.719,-1.61203454773485,-1.74006274030861,-1.35370600366075
26,-1.719,-1.5848816097032,-1.71133203312312,-1.32330303568515
27,-1.719,-1.55772867167154,-1.68260132593762,-1.29290006770954
28,-1.719,-1.53057573363989,-1.65387061875212,-1.26249709973393
29,-1.719,-1.50342279560823,-1.62513991156663,-1.23209413175832
30,-1.719,-1.47626985757658,-1.59640920438113,-1.20169116378271
31,-1.719,-1.44911691954492,-1.56767849719563,-1.1712881958071
0,-1.219,-1.91694925485068,-2.08912214854097,-1.7404832859447
1,-1.219,-1.88979631681902,-2.05767495322524,-1.71514454193803
2,-1.219,-1.86264337878736,-2.02622775790951,-1.68980579793137
3,-1.219,-1.83549044075571,-1.99478056259377,-1.6644670539247
4,-1.219,-1.80833750272405,-1.96333336727804,-1.63912830991804
5,-1.219,-1.7811845646924,-1.93188617196231,-1.61378956591137
6,-1.219,-1.75403162666074,-1.90043897664658,-1.5884508219047
7,-1.219,-1.72687868862909,-1.86899178133085,-1.55979386954207
8,-1.219,-1.69972575059743,-1.83965391190605,-1.52939090156646
9,-1.219,-1.67257281256578,-1.81092320472056,-1.49898793359085
10,-1.219,-1.64541987453412,-1.78219249753506,-1.46858496561524
11,-1.219,-1.61826693650247,-1.75346179034956,-1.43818199763964
12,-1.219,-1.59111399847081,-1.72473108316407,-1.40777902966403
13,-1.219,-1.56396106043916,-1.69600037597857,-1.37737606168842
14,-1.219,-1.5368081224075,-1.66726966879307,-1.34697309371281
15,-1.219,-1.50965518437584,-1.63853896160758,-1.3165701257372
16,-1.219,-1.48250224634419,-1.60980825442208,-1.28616715776159
17,-1.219,-1.45534930831253,-1.58107754723658,-1.25576418978599
18,-1.219,-1.42819637028088,-1.55234684005108,-1.22536122181038
19,-1.219,-1.40104343224922,-1.52361613286559,-1.19495825383477
20,-1.219,-1.37389049421757,-1.49488542568009,-1.16455528585916
21,-1.219,-1.34673755618591,-1.46615471849459,-1.13415231788355
22,-1.219,-1.31958461815426,-1.4374240113091,-1.10374934990794
23,-1.219,-1.2924316801226,-1.4086933041236,-1.07334638193234
24,-1.219,-1.26527874209095,-1.3799625969381,-1.04294341395673
25,-1.219,-1.23812580405929,-1.3512318897526,-1.01254044598112
26,-1.219,-1.21097286602764,-1.32250118256711,-0.982137478005511
27,-1.219,-1.18381992799598,-1.29377047538161,-0.951734510029903
28,-1.219,-1.15666698996432,-1.26503976819611,-0.921331542054295
29,-1.219,-1.12951405193267,-1.23630906101062,-0.890928574078686
30,-1.219,-1.10236111390101,-1.20757835382512,-0.860525606103078
31,-1.219,-1.07520817586936,-1.17884764663962,-0.83012263812747
0,-0.719,-1.54304051117511,-1.69863520541988,-1.41298978127213
1,-0.719,-1.51588757314346,-1.66796596725924,-1.38765103726546
2,-0.719,-1.4887346351118,-1.6372967290986,-1.3623122932588
3,-0.719,-1.46158169708014,-1.60662749093795,-1.33697354925213
4,-0.719,-1.43442875904849,-1.57595825277731,-1.30983721578926
5,-0.719,-1.40727582101683,-1.54528901461667,-1.27943424781365
6,-0.719,-1.38012288298518,-1.51461977645603,-1.24903127983804
7,-0.719,-1.35296994495352,-1.48395053829539,-1.21862831186243
8,-0.719,-1.32581700692187,-1.45328130013475,-1.18822534388683
9,-0.719,-1.29866406889021,-1.42261206197411,-1.15782237591122
10,-0.719,-1.27151113085856,-1.39336164697905,-1.12741940793561
11,-0.719,-1.2443581928269,-1.36463093979355,-1.09701643996
12,-0.719,-1.21720525479525,-1.33590023260806,-1.06661347198439
13,-0.719,-1.19005231676359,-1.30716952542256,-1.03621050400878
14,-0.719,-1.16289937873194,-1.27843881823706,-1.00580753603318
15,-0.719,-1.13574644070028,-1.24970811105157,-0.975404568057568
16,-0.719,-1.10859350266863,-1.22097740386607,-0.945001600081959
17,-0.719,-1.08144056463697,-1.19224669668057,-0.914598632106351
18,-0.719,-1.05428762660531,-1.16351598949507,-0.884195664130743
19,-0.719,-1.02713468857366,-1.13478528230958,-0.853792696155135
20,-0.719,-0.999981750542004,-1.10605457512408,-0.823389728179526
21,-0.719,-0.972828812510348,-1.07732386793858,-0.792986760203918
22,-0.719,-0.945675874478693,-1.04859316075309,-0.76258379222831
23,-0.719,-0.918522936447037,-1.01986245356759,-0.732180824252701
24,-0.719,-0.891369998415382,-0.991131746382092,-0.701777856277093
25,-0.719,-0.864217060383727,-0.962401039196595,-0.671374888301485
26,-0.719,-0.837064122352071,-0.933670332011098,-0.640971920325876
27,-0.719,-0.809911184320416,-0.904939624825601,-0.610568952350268
28,-0.719,-0.78275824628876,-0.876208917640104,-0.58016598437466
29,-0.719,-0.755605308257105,-0.847478210454607,-0.549763016399052
30,-0.719,-0.72845237022545,-0.81874750326911,-0.519360048423443
31,-0.719,-0.701299432193794,-0.790016796083612,-0.488957080447835
0,-0.219,-1.16913176749955,-1.3353709103572,-1.08549627659956
1,-0.219,-1.14197882946789,-1.30470167219656,-1.05988056203645
2,-0.219,-1.11482589143624,-1.27403243403592,-1.02947759406084
3,-0.219,-1.08767295340458,-1.24336319587528,-0.999074626085232
4,-0.219,-1.06052001537293,-1.21269395771464,-0.968671658109624
5,-0.219,-1.03336707734127,-1.182024719554,-0.938268690134016
6,-0.219,-1.00621413930961,-1.15135548139336,-0.907865722158407
7,-0.219,-0.97906120127796,-1.12068624323272,-0.877462754182799
8,-0.219,-0.951908263246304,-1.09001700507208,-0.847059786207191
9,-0.219,-0.924755325214649,-1.05934776691144,-0.816656818231583
10,-0.219,-0.897602387182993,-1.0286785287508,-0.786253850255974
11,-0.219,-0.870449449151338,-0.998009290590156,-0.755850882280366
12,-0.219,-0.843296511119683,-0.967340052429515,-0.725447914304758
13,-0.219,-0.816143573088027,-0.936670814268874,-0.695044946329149
14,-0.219,-0.788990635056372,-0.906001576108233,-0.664641978353541
15,-0.219,-0.761837697024716,-0.875332337947593,-0.634239010377933
16,-0.219,-0.734684758993061,-0.844663099786952,-0.603836042402325
17,-0.219,-0.707531820961406,-0.813993861626311,-0.573433074426716
18,-0.219,-0.68037888292975,-0.78332462346567,-0.543030106451108
19,-0.219,-0.653225944898095,-0.75265538530503,-0.5126271384755
20,-0.219,-0.62607300686644,-0.721986147144389,-0.482224170499891
21,-0.219,-0.598920068834784,-0.691316908983748,-0.451821202524283
22,-0.219,-0.571767130803129,-0.660647670823107,-0.421418234548675
23,-0.219,-0.544614192771473,-0.631031603011579,-0.391015266573066
24,-0.219,-0.517461254739818,-0.602300895826082,-0.360612298597458
25,-0.219,-0.490308316708163,-0.573570188640585,-0.33020933062185
26,-0.219,-0.463155378676507,-0.544839481455088,-0.299806362646242
27,-0.219,-0.436002440644852,-0.516108774269591,-0.269403394670633
28,-0.219,-0.408849502613197,-0.487378067084094,-0.239000426695025
29,-0.219,-0.381696564581541,-0.458647359898597,-0.208597458719417
30,-0.219,-0.354543626549886,-0.4299166527131,-0.178194490743808
31,-0.219,-0.32739068851823,-0.401185945527603,-0.1477915227682
0,0.281,-0.795223023823983,-0.972106615294532,-0.734657831078238
1,0.281,-0.768070085792328,-0.941437377133891,-0.709091947388485
2,0.281,-0.740917147760672,-0.91076813897325,-0.683526063698731
3,0.281,-0.713764209729017,-0.88009890081261,-0.657909068405597
4,0.281,-0.686611271697362,-0.849429662651969,-0.627506100429989
5,0.281,-0.659458333665706,-0.818760424491328,-0.597103132454381
6,0.281,-0.632305395634051,-0.788091186330687,-0.566700164478772
7,0.281,-0.605152457602395,-0.757421948170046,-0.536297196503164
8,0.281,-0.57799951957074,-0.726752710009406,-0.505894228527556
9,0.281,-0.550846581539085,-0.696083471848765,-0.475491260551948
10,0.281,-0.523693643507429,-0.665414233688124,-0.445088292576339
11,0.281,-0.496540705475774,-0.634744995527483,-0.414685324600731
12,0.281,-0.469387767444119,-0.604075757366842,-0.384282356625123
13,0.281,-0.442234829412463,-0.573406519206202,-0.353879388649514
14,0.281,-0.415081891380808,-0.542737281045561,-0.323476420673906
15,0.281,-0.387928953349152,-0.51206804288492,-0.293073452698298
16,0.281,-0.360776015317497,-0.481398804724279,-0.26267048472269
17,0.281,-0.333623077285842,-0.450729566563638,-0.232267516747081
18,0.281,-0.306470139254186,-0.420060328402998,-0.201864548771473
19,0.281,-0.279317201222531,-0.392539338126424,-0.171461580795865
20,0.281,-0.252164263190876,-0.366262699167439,-0.141058612820256
21,0.281,-0.22501132515922,-0.339986060208454,-0.110655644844648
22,0.281,-0.197858387127565,-0.31370942124947,-0.0802526768690398
23,0.281,-0.170705449095909,-0.287432782290485,-0.0498497088934315
24,0.281,-0.143552511064254,-0.2611561433315,-0.0194467409178232
25,0.281,-0.116399573032599,-0.234879504372516,0.0109562270577851
26,0.281,-0.0892466350009433,-0.208602865413531,0.0413591950333934
27,0.281,-0.0620936969692879,-0.182326226454546,0.0717621630090017
28,0.281,-0.0349407589376326,-0.156049587495561,0.10216513098461
29,0.281,-0.00778782090597718,-0.129772948536577,0.132568098960218
30,0.281,0.0193651171256782,-0.103496309577592,0.162971066935827
31,0.281,0.0465180551573336,-0.0772196706186071,0.193374034911435
0,0.781,-0.421314280148419,-0.608842320231859,-0.349049871826715
1,0.781,-0.394161342116764,-0.578173082071218,-0.323483988136962
2,0.781,-0.367008404085108,-0.547503843910578,-0.297918104447208
3,0.781,-0.339855466053453,-0.516834605749937,-0.272352220757455
4,0.781,-0.312702528021798,-0.486165367589296,-0.246786337067702
5,0.781,-0.285549589990142,-0.455496129428655,-0.221220453377948
6,0.781,-0.258396651958487,-0.424826891268014,-0.195654569688195
7,0.781,-0.231243713926831,-0.394157653107374,-0.170088685998442
8,0.781,-0.204090775895176,-0.363488414946733,-0.144522802308688
9,0.781,-0.176937837863521,-0.335838670772734,-0.118956918618935
10,0.781,-0.149784899831865,-0.309562031813749,-0.0933910349291817
11,0.781,-0.12263196180021,-0.283285392854764,-0.0678251512394284
12,0.781,-0.0954790237685546,-0.257008753895779,-0.042259267549675
13,0.781,-0.0683260857368992,-0.230732114936795,-0.0127138309698795
14,0.781,-0.0411731477052438,-0.20445547597781,0.0176891370057288
15,0.781,-0.0140202096735884,-0.178178837018825,0.0480921049813371
16,0.781,0.0131327283580669,-0.15190219805984,0.0784950729569454
17,0.781,0.0402856663897223,-0.125625559100856,0.108898040932554
18,0.781,0.0674386044213777,-0.099348920141871,0.139301008908162
19,0.781,0.0945915424530331,-0.0730722811828862,0.16970397688377
20,0.781,0.121744480484688,-0.0467956422239015,0.200106944859379
21,0.781,0.148897418516344,-0.0205190032649168,0.230509912834987
22,0.781,0.176050356547999,0.00575763569406799,0.260912880810595
23,0.781,0.203203294579655,0.0320342746530527,0.291315848786203
24,0.781,0.23035623261131,0.0583109136120375,0.321718816761812
25,0.781,0.257509170642965,0.0845875525710222,0.35212178473742
26,0.781,0.284662108674621,0.110864191530007,0.382524752713028
27,0.781,0.311815046706276,0.137140830488992,0.412927720688637
28,0.781,0.338967984737931,0.163417469447976,0.443330688664245
29,0.781,0.366120922769587,0.189694108406961,0.473733656639853
30,0.781,0.393273860801242,0.215970747365946,0.504136624615461
31,0.781,0.420426798832898,0.242247386324931,0.53453959259107
0,1.281,-0.0474055364728551,-0.252861364460059,0.0365580874248081
1,1.281,-0.0202525984411998,-0.226584725501074,0.0621239711145615
2,1.281,0.00690033959045563,-0.200308086542089,0.0876898548043148
3,1.281,0.034053277622111,-0.174031447583104,0.113255738494068
4,1.281,0.0612062156537664,-0.14775480862412,0.138821622183821
5,1.281,0.0883591536854218,-0.121478169665135,0.164387505873575
6,1.281,0.115512091717077,-0.0952015307061501,0.189953389563328
7,1.281,0.142665029748733,-0.0689248917471653,0.215519273253081
8,1.281,0.169817967780388,-0.0426482527881806,0.241085156942835
9,1.281,0.196970905812043,-0.0163716138291959,0.266651040632588
10,1.281,0.224123843843699,0.00990502512978888,0.292216924322341
11,1.281,0.251276781875354,0.0361816640887736,0.317782808012095
12,1.281,0.278429719907009,0.0624583030477584,0.343348691701848
13,1.281,0.305582657938665,0.0887349420067431,0.368914575391601
14,1.281,0.33273559597032,0.115011580965728,0.398730847367911
15,1.281,0.359888534001976,0.141288219924713,0.430178042683643
16,1.281,0.387041472033631,0.167564858883697,0.461625237999375
17,1.281,0.414194410065286,0.193841497842682,0.493072433315107
18,1.281,0.441347348096942,0.220118136801667,0.524519628630839
19,1.281,0.468500286128597,0.246394775760652,0.555966823946571
20,1.281,0.495653224160252,0.272671414719636,0.587414019262303
21,1.281,0.522806162191908,0.298948053678621,0.618861214578035
22,1.281,0.549959100223563,0.325224692637606,0.650308409893767
23,1.281,0.577112038255219,0.35150133159659,0.681755605209499
24,1.281,0.604264976286874,0.377777970555575,0.713202800525231
25,1.281,0.631417914318529,0.40405460951456,0.744649995840963
26,1.281,0.658570852350185,0.430331248473545,0.776097191156695
27,1.281,0.68572379038184,0.456607887432529,0.807544386472427
28,1.281,0.712876728413495,0.482884526391514,0.838991581788159
29,1.281,0.740029666445151,0.509161165350499,0.870438777103891
30,1.281,0.767182604476806,0.535437804309484,0.901885972419623
31,1.281,0.794335542508462,0.561714443268468,0.933333167735355
0,1.781,0.326503207202709,0.0666056924834792,0.422166046676331
1,1.781,0.353656145234364,0.0928823314424639,0.447731930366085
2,1.781,0.38080908326602,0.119158970401449,0.473297814055838
3,1.781,0.407962021297675,0.145435609360433,0.498863697745591
4,1.781,0.43511495932933,0.171712248319418,0.524429581435345
5,1.781,0.462267897360986,0.197988887278403,0.549995465125098
6,1.781,0.489420835392641,0.224265526237388,0.575561348814851
7,1.781,0.516573773424297,0.250542165196372,0.601127232504605
8,1.781,0.543726711455952,0.276818804155357,0.626693116194358
9,1.781,0.570879649487607,0.303095443114342,0.652258999884111
10,1.781,0.598032587519263,0.329372082073327,0.68246051840271
11,1.781,0.625185525550918,0.355648721032311,0.713907713718442
12,1.781,0.652338463582573,0.381925359991296,0.745354909034174
13,1.781,0.679491401614229,0.408201998950281,0.776802104349906
14,1.781,0.706644339645884,0.434478637909266,0.808249299665638
15,1.781,0.73379727767754,0.46075527686825,0.83969649498137
16,1.781,0.760950215709195,0.487031915827235,0.871143690297102
17,1.781,0.78810315374085,0.51330855478622,0.902590885612834
18,1.781,0.815256091772506,0.539585193745205,0.934038080928566
19,1.781,0.842409029804161,0.565861832704189,0.965485276244298
20,1.781,0.869561967835816,0.592138471663174,0.99693247156003
21,1.781,0.896714905867472,0.618415110622159,1.02837966687576
22,1.781,0.923867843899127,0.644691749581144,1.05982686219149
23,1.781,0.951020781930783,0.670968388540128,1.09127405750723
24,1.781,0.978173719962438,0.697245027499113,1.12272125282296
25,1.781,1.00532665799409,0.723521666458098,1.15416844813869
26,1.781,1.03247959602575,0.749798305417082,1.18561564345442
27,1.781,1.0596325340574,0.776074944376067,1.21706283877015
28,1.781,1.08678547208906,0.802351583335052,1.24851003408589
29,1.781,1.11393841012071,0.828628222294037,1.27995722940162
30,1.781,1.14109134815237,0.854904861253021,1.31140442471735
31,1.781,1.16824428618403,0.881181500212006,1.34285162003308
0,2.281,0.700411950878273,0.386072749427017,0.807774005927854
1,2.281,0.727564888909928,0.412349388386002,0.833339889617608
2,2.281,0.754717826941584,0.438626027344986,0.858905773307361
3,2.281,0.781870764973239,0.464902666303971,0.884471656997114
4,2.281,0.809023703004894,0.491179305262956,0.910037540686868
5,2.281,0.83617664103655,0.517455944221941,0.935603424376621
6,2.281,0.863329579068205,0.543732583180925,0.966190189437509
7,2.281,0.89048251709986,0.57000922213991,0.997637384753241
8,2.281,0.917635455131516,0.596285861098895,1.02908458006897
9,2.281,0.944788393163171,0.62256250005788,1.0605317753847
10,2.281,0.971941331194827,0.648839139016864,1.09197897070044
11,2.281,0.999094269226482,0.675115777975849,1.12342616601617
12,2.281,1.02624720725814,0.701392416934834,1.1548733613319
13,2.281,1.05340014528979,0.727669055893819,1.18632055664763
14,2.281,1.08055308332145,0.753945694852803,1.21776775196336
15,2.281,1.1077060213531,0.780222333811788,1.2492149472791
16,2.281,1.13485895938476,0.806498972770773,1.28066214259483
17,2.281,1.16201189741641,0.832775611729757,1.31210933791056
18,2.281,1.18916483544807,0.859052250688742,1.34355653322629
19,2.281,1.21631777347973,0.885328889647727,1.37500372854202
20,2.281,1.24347071151138,0.911605528606712,1.40645092385776
21,2.281,1.27062364954304,0.937882167565696,1.43789811917349
22,2.281,1.29777658757469,0.964158806524681,1.46934531448922
23,2.281,1.32492952560635,0.990435445483666,1.50079250980495
24,2.281,1.352082463638,1.01671208444265,1.53223970512068
25,2.281,1.37923540166966,1.04298872340164,1.56368690043642
26,2.281,1.40638833970131,1.06926536236062,1.59513409575215
27,2.281,1.43354127773297,1.0955420013196,1.62658129106788
28,2.281,1.46069421576462,1.12181864027859,1.65802848638361
29,2.281,1.48784715379628,1.14809527923757,1.68947568169934
30,2.281,1.51500009182793,1.17437191819656,1.72092287701508
31,2.281,1.54215302985959,1.20064855715554,1.75237007233081
0,2.781,1.07432069455384,0.705539806370555,1.19338196517938
1,2.781,1.10147363258549,0.731816445329539,1.21894784886913
2,2.781,1.12862657061715,0.758093084288524,1.24991986047231
3,2.781,1.1557795086488,0.784369723247509,1.28136705578804
4,2.781,1.18293244668046,0.810646362206494,1.31281425110377
5,2.781,1.21008538471211,0.836923001165478,1.3442614464195
6,2.781,1.23723832274377,0.863199640124463,1.37570864173524
7,2.781,1.26439126077542,0.889476279083448,1.40715583705097
8,2.781,1.29154419880708,0.915752918042433,1.4386030323667
9,2.781,1.31869713683874,0.942029557001417,1.47005022768243
10,2.781,1.34585007487039,0.968306195960402,1.50149742299816
11,2.781,1.37300301290205,0.994582834919387,1.5329446183139
12,2.781,1.4001559509337,1.02085947387837,1.56439181362963
13,2.781,1.42730888896536,1.04713611283736,1.59583900894536
14,2.781,1.45446182699701,1.07341275179634,1.62728620426109
15,2.781,1.48161476502867,1.09968939075533,1.65873339957682
16,2.781,1.50876770306032,1.12596602971431,1.69018059489256
17,2.781,1.53592064109198,1.1522426686733,1.72162779020829
18,2.781,1.56307357912363,1.17851930763228,1.75307498552402
19,2.781,1.59022651715529,1.20479594659126,1.78452218083975
20,2.781,1.61737945518694,1.23107258555025,1.81596937615548
21,2.781,1.6445323932186,1.25734922450923,1.84741657147122
22,2.781,1.67168533125026,1.28362586346822,1.87886376678695
23,2.781,1.69883826928191,1.3099025024272,1.91031096210268
24,2.781,1.72599120731357,1.33617914138619,1.94175815741841
25,2.781,1.75314414534522,1.36245578034517,1.97320535273414
26,2.781,1.78029708337688,1.38873241930416,2.00465254804988
27,2.781,1.80745002140853,1.41500905826314,2.03609974336561
28,2.781,1.83460295944019,1.44128569722213,2.06754693868134
29,2.781,1.86175589747184,1.46756233618111,2.09899413399707
30,2.781,1.8889088355035,1.4938389751401,2.1304413293128
31,2.781,1.91606177353515,1.52011561409908,2.16188852462854
0,3.281,1.4482294382294,1.02500686331409,1.59654392213857
1,3.281,1.47538237626106,1.05128350227308,1.6279911174543
2,3.281,1.50253531429271,1.07756014123206,1.65943831277003
3,3.281,1.52968825232437,1.10383678019105,1.69088550808577
4,3.281,1.55684119035602,1.13011341915003,1.7223327034015
5,3.281,1.58399412838768,1.15639005810902,1.75377989871723
6,3.281,1.61114706641933,1.182666697068,1.78522709403296
7,3.281,1.63830000445099,1.20894333602699,1.81667428934869
8,3.281,1.66545294248264,1.23521997498597,1.84812148466443
9,3.281,1.6926058805143,1.26149661394496,1.87956867998016
10,3.281,1.71975881854595,1.28777325290394,1.91101587529589
11,3.281,1.74691175657761,1.31404989186292,1.94246307061162
