"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5","tempTestK1000_inC"
3.44335781574325,5.30581678772217,3.79719391843367,2.61934831595282,3.7932591513615,15.2641984396555
3.49335781574325,5.30581678772217,3.63191106890672,2.47721178322647,3.65912518235796,11.1075357993318
3.54335781574325,5.30581678772217,3.46662821937977,2.33507525050011,3.52811630311631,7.06818173625243
3.59335781574325,5.30581678772217,3.30134536985282,2.19293871777375,3.40495820460655,3.14123935801507
3.64335781574325,5.30581678772217,3.13606252032587,2.05080218504739,3.28180010609679,-0.677919415733356
3.19335781574325,5.80581678772217,5.05700198149775,3.64010548915092,4.87094126815219,38
3.24335781574325,5.80581678772217,4.88235854760115,3.49796895642456,4.73680729914865,33.1724413741837
3.29335781574325,5.80581678772217,4.70771511370454,3.3558324236982,4.6026733301451,28.4914674469003
3.34335781574325,5.80581678772217,4.53307167980794,3.21369589097185,4.46853936114156,23.9505016846193
3.39335781574325,5.80581678772217,4.35842824591134,3.07155935824549,4.33440539213802,19.5433551659561
3.44335781574325,5.80581678772217,4.18378481201474,2.92942282551913,4.20027142313448,15.2641984396555
3.49335781574325,5.80581678772217,4.00914137811813,2.78728629279277,4.06613745413094,11.1075357993318
3.54335781574325,5.80581678772217,3.83449794422153,2.64514976006641,3.94207319808004,7.06818173625243
3.59335781574325,5.80581678772217,3.65985451032493,2.50301322734005,3.81891509957028,3.14123935801507
3.64335781574325,5.80581678772217,3.48521107642833,2.36087669461369,3.69575700106052,-0.677919415733356
3.19335781574325,6.30581678772217,5.49039579692707,3.95017999871723,5.27795353992517,38
3.24335781574325,6.30581678772217,5.30639177866081,3.80804346599087,5.14381957092163,33.1724413741837
3.29335781574325,6.30581678772217,5.12238776039456,3.66590693326451,5.00968560191809,28.4914674469003
3.34335781574325,6.30581678772217,4.9383837421283,3.52377040053815,4.87555163291454,23.9505016846193
3.39335781574325,6.30581678772217,4.75437972386205,3.38163386781179,4.741417663911,19.5433551659561
3.44335781574325,6.30581678772217,4.57037570559579,3.23949733508543,4.60728369490746,15.2641984396555
3.49335781574325,6.30581678772217,4.38637168732954,3.09736080235908,4.47918819155353,11.1075357993318
3.54335781574325,6.30581678772217,4.20236766906328,2.95522426963272,4.35603009304377,7.06818173625243
3.59335781574325,6.30581678772217,4.01836365079703,2.81308773690636,4.23287199453401,3.14123935801507
3.64335781574325,6.30581678772217,3.83435963253077,2.67095120418,4.10971389602424,-0.677919415733356
3.19335781574325,6.80581678772217,5.92378961235639,4.26025450828353,5.68496581169815,38
3.24335781574325,6.80581678772217,5.73042500972048,4.11811797555717,5.55083184269461,33.1724413741837
3.29335781574325,6.80581678772217,5.53706040708457,3.97598144283081,5.41669787369107,28.4914674469003
3.34335781574325,6.80581678772217,5.34369580444867,3.83384491010446,5.28256390468753,23.9505016846193
3.39335781574325,6.80581678772217,5.15033120181276,3.6917083773781,5.14842993568398,19.5433551659561
3.44335781574325,6.80581678772217,4.95696659917685,3.54957184465174,5.01630318502701,15.2641984396555
3.49335781574325,6.80581678772217,4.76360199654095,3.40743531192538,4.89314508651725,11.1075357993318
3.54335781574325,6.80581678772217,4.57023739390504,3.26529877919902,4.76998698800749,7.06818173625243
3.59335781574325,6.80581678772217,4.37687279126913,3.12316224647266,4.64682888949773,3.14123935801507
3.64335781574325,6.80581678772217,4.18350818863323,2.9810257137463,4.52367079098797,-0.677919415733356
3.19335781574325,7.30581678772217,6.35718342778571,4.57032901784984,6.09197808347113,38
3.24335781574325,7.30581678772217,6.15445824078015,4.42819248512348,5.95784411446759,33.1724413741837
3.29335781574325,7.30581678772217,5.95173305377459,4.28605595239712,5.82371014546405,28.4914674469003
3.34335781574325,7.30581678772217,5.74900786676903,4.14391941967076,5.68957617646051,23.9505016846193
3.39335781574325,7.30581678772217,5.54628267976347,4.0017828869444,5.55544220745696,19.5433551659561
3.44335781574325,7.30581678772217,5.34355749275792,3.85964635421804,5.43026007999074,15.2641984396555
3.49335781574325,7.30581678772217,5.14083230575236,3.71750982149169,5.30710198148098,11.1075357993318
3.54335781574325,7.30581678772217,4.9381071187468,3.57537328876533,5.18394388297122,7.06818173625243
3.59335781574325,7.30581678772217,4.73538193174124,3.43323675603897,5.06078578446146,3.14123935801507
3.64335781574325,7.30581678772217,4.53265674473568,3.29110022331261,4.9376276859517,-0.677919415733356
3.19335781574325,7.80581678772217,6.79057724321503,4.88040352741614,6.49899035524412,38
3.24335781574325,7.80581678772217,6.57849147183982,4.73826699468978,6.36485638624057,33.1724413741837
3.29335781574325,7.80581678772217,6.36640570046461,4.59613046196342,6.23072241723703,28.4914674469003
3.34335781574325,7.80581678772217,6.1543199290894,4.45399392923707,6.09658844823349,23.9505016846193
3.39335781574325,7.80581678772217,5.94223415771419,4.31185739651071,5.96737507346423,19.5433551659561
3.44335781574325,7.80581678772217,5.73014838633898,4.16972086378435,5.84421697495447,15.2641984396555
3.49335781574325,7.80581678772217,5.51806261496376,4.02758433105799,5.72105887644471,11.1075357993318
3.54335781574325,7.80581678772217,5.30597684358855,3.88544779833163,5.59790077793495,7.06818173625243
3.59335781574325,7.80581678772217,5.09389107221334,3.74331126560527,5.47474267942519,3.14123935801507
3.64335781574325,7.80581678772217,4.88180530083813,3.60117473287891,5.35158458091542,-0.677919415733356
3.19335781574325,8.30581678772217,7.22397105864436,5.19047803698245,6.9060026270171,38
3.24335781574325,8.30581678772217,7.0025247028995,5.04834150425609,6.77186865801355,33.1724413741837
3.29335781574325,8.30581678772217,6.78107834715463,4.90620497152973,6.63773468901001,28.4914674469003
3.34335781574325,8.30581678772217,6.55963199140976,4.76406843880337,6.50449006693772,23.9505016846193
3.39335781574325,8.30581678772217,6.3381856356649,4.62193190607701,6.38133196842796,19.5433551659561
3.44335781574325,8.30581678772217,6.11673927992004,4.47979537335065,6.2581738699182,15.2641984396555
3.49335781574325,8.30581678772217,5.89529292417517,4.3376588406243,6.13501577140844,11.1075357993318
3.54335781574325,8.30581678772217,5.67384656843031,4.19552230789794,6.01185767289867,7.06818173625243
3.59335781574325,8.30581678772217,5.45240021268545,4.05338577517158,5.88869957438891,3.14123935801507
3.64335781574325,8.30581678772217,5.23095385694058,3.91124924244522,5.76554147587915,-0.677919415733356
3.19335781574325,8.80581678772217,7.65736487407368,5.50055254654875,7.31301489879008,38
3.24335781574325,8.80581678772217,7.42655793395916,5.35841601382239,7.17888092978653,33.1724413741837
3.29335781574325,8.80581678772217,7.19575099384465,5.21627948109603,7.04474696078299,28.4914674469003
3.34335781574325,8.80581678772217,6.96494405373013,5.07414294836968,6.91844696190144,23.9505016846193
3.39335781574325,8.80581678772217,6.73413711361562,4.93200641564332,6.79528886339168,19.5433551659561
3.44335781574325,8.80581678772217,6.5033301735011,4.78986988291696,6.67213076488192,15.2641984396555
3.49335781574325,8.80581678772217,6.27252323338658,4.6477333501906,6.54897266637216,11.1075357993318
3.54335781574325,8.80581678772217,6.04171629327207,4.50559681746424,6.4258145678624,7.06818173625243
3.59335781574325,8.80581678772217,5.81090935315755,4.36346028473788,6.30265646935264,3.14123935801507
3.64335781574325,8.80581678772217,5.58010241304303,4.22132375201152,6.17949837084288,-0.677919415733356
3.19335781574325,9.30581678772217,8.090758689503,5.81062705611506,7.72002717056306,38
3.24335781574325,9.30581678772217,7.85059116501884,5.6684905233887,7.58589320155952,33.1724413741837
3.29335781574325,9.30581678772217,7.61042364053467,5.52635399066234,7.45556195537493,28.4914674469003
3.34335781574325,9.30581678772217,7.3702561160505,5.38421745793598,7.33240385686517,23.9505016846193
3.39335781574325,9.30581678772217,7.13008859156633,5.24208092520962,7.20924575835541,19.5433551659561
3.44335781574325,9.30581678772217,6.88992106708216,5.09994439248326,7.08608765984565,15.2641984396555
3.49335781574325,9.30581678772217,6.64975354259799,4.9578078597569,6.96292956133589,11.1075357993318
3.54335781574325,9.30581678772217,6.40958601811382,4.81567132703055,6.83977146282613,7.06818173625243
3.59335781574325,9.30581678772217,6.16941849362965,4.67353479430419,6.71661336431637,3.14123935801507
3.64335781574325,9.30581678772217,5.92925096914548,4.53139826157783,6.5934552658066,-0.677919415733356
3.19335781574325,9.80581678772217,8.52415250493232,6.12070156568136,8.12703944233604,38
3.24335781574325,9.80581678772217,8.27462439607851,5.978565032955,7.9929054733325,33.1724413741837
3.29335781574325,9.80581678772217,8.02509628722468,5.83642850022864,7.86951885033866,28.4914674469003
3.34335781574325,9.80581678772217,7.77556817837086,5.69429196750229,7.7463607518289,23.9505016846193
3.39335781574325,9.80581678772217,7.52604006951704,5.55215543477593,7.62320265331913,19.5433551659561
3.44335781574325,9.80581678772217,7.27651196066322,5.41001890204957,7.50004455480937,15.2641984396555
3.49335781574325,9.80581678772217,7.0269838518094,5.26788236932321,7.37688645629961,11.1075357993318
3.54335781574325,9.80581678772217,6.77745574295558,5.12574583659685,7.25372835778985,7.06818173625243
3.59335781574325,9.80581678772217,6.52792763410176,4.98360930387049,7.13057025928009,3.14123935801507
3.64335781574325,9.80581678772217,6.27839952524794,4.84147277114413,7.00741216077033,-0.677919415733356
3.19335781574325,10.3058167877222,8.95754632036165,6.43077607524767,8.53405171410902,38
3.24335781574325,10.3058167877222,8.69865762713818,6.28863954252131,8.40663384381215,33.1724413741837
3.29335781574325,10.3058167877222,8.4397689339147,6.14650300979495,8.28347574530239,28.4914674469003
3.34335781574325,10.3058167877222,8.18088024069123,6.00436647706859,8.16031764679263,23.9505016846193
3.39335781574325,10.3058167877222,7.92199154746775,5.86222994434223,8.03715954828286,19.5433551659561
3.44335781574325,10.3058167877222,7.66310285424428,5.72009341161587,7.9140014497731,15.2641984396555
3.49335781574325,10.3058167877222,7.40421416102081,5.57795687888951,7.79084335126334,11.1075357993318
3.54335781574325,10.3058167877222,7.14532546779734,5.43582034616316,7.66768525275358,7.06818173625243
3.59335781574325,10.3058167877222,6.88643677457386,5.2936838134368,7.54452715424382,3.14123935801507
3.64335781574325,10.3058167877222,6.62754808135039,5.15154728071044,7.42136905573406,-0.677919415733356
3.19335781574325,10.8058167877222,9.39094013579097,6.74085058481397,8.94374883728563,38
3.24335781574325,10.8058167877222,9.12269085819785,6.59871405208761,8.82059073877587,33.1724413741837
3.29335781574325,10.8058167877222,8.85444158060472,6.45657751936125,8.69743264026611,28.4914674469003
3.34335781574325,10.8058167877222,8.58619230301159,6.3144409866349,8.57427454175635,23.9505016846193
3.39335781574325,10.8058167877222,8.31794302541847,6.17230445390854,8.45111644324659,19.5433551659561
3.44335781574325,10.8058167877222,8.04969374782534,6.03016792118218,8.32795834473683,15.2641984396555
