"lnBWg","tempTestK1000","model_predFE","CI_2.5","CI_97.5"
-3.19418321227783,3.39335781574325,-2.89065508350463,-3.15386201911694,-2.6255610892313
-2.69418321227783,3.39335781574325,-2.49705613540264,-2.73092037835597,-2.23445000828957
-2.19418321227783,3.39335781574325,-2.10345718730065,-2.31661814638901,-1.84333892734785
-1.69418321227783,3.39335781574325,-1.70985823919865,-1.91750833154424,-1.45222784640613
-1.19418321227783,3.39335781574325,-1.31625929109666,-1.51839851669948,-1.06111676546441
-0.694183212277829,3.39335781574325,-0.922660342994665,-1.11928870185472,-0.670005684522686
-0.194183212277829,3.39335781574325,-0.529061394892671,-0.720178887009952,-0.278894603580963
0.305816787722171,3.39335781574325,-0.135462446790677,-0.321069072165188,0.112216477360759
0.805816787722171,3.39335781574325,0.258136501311317,0.0780407426795765,0.503327558302481
1.30581678772217,3.39335781574325,0.651735449413311,0.47715055752434,0.894438639244204
1.80581678772217,3.39335781574325,1.0453343975153,0.876260372369104,1.28554972018593
2.30581678772217,3.39335781574325,1.4389333456173,1.27537018721387,1.67666080112765
2.80581678772217,3.39335781574325,1.83253229371929,1.67448000205863,2.06777188206937
3.30581678772217,3.39335781574325,2.22613124182129,2.0735898169034,2.45888296301109
3.80581678772217,3.39335781574325,2.61973018992328,2.47269963174816,2.84999404395281
4.30581678772217,3.39335781574325,3.01332913802527,2.87180944659292,3.24110512489454
4.80581678772217,3.39335781574325,3.40692808612727,3.27091926143769,3.63221620583626
5.30581678772217,3.39335781574325,3.80052703422926,3.67002907628245,4.03614587381955
5.80581678772217,3.39335781574325,4.19412598233126,4.06913889112721,4.45908751458052
6.30581678772217,3.39335781574325,4.58772493043325,4.45367442265986,4.88202915534148
6.80581678772217,3.39335781574325,4.98132387853524,4.82912741290147,5.30497079610245
7.30581678772217,3.39335781574325,5.37492282663724,5.20458040314308,5.72791243686342
7.80581678772217,3.39335781574325,5.76852177473923,5.58003339338469,6.15085407762439
8.30581678772217,3.39335781574325,6.16212072284122,5.9554863836263,6.57379571838536
8.80581678772217,3.39335781574325,6.55571967094322,6.3309393738679,6.99673735914633
9.30581678772217,3.39335781574325,6.94931861904521,6.70639236410951,7.4196789999073
9.80581678772217,3.39335781574325,7.34291756714721,7.08184535435112,7.84262064066827
10.3058167877222,3.39335781574325,7.7365165152492,7.45729834459273,8.26556228142924
10.8058167877222,3.39335781574325,8.13011546335119,7.83275133483434,8.68850392219021
11.3058167877222,3.39335781574325,8.52371441145319,8.20820432507595,9.11144556295118
-3.19418321227783,3.49335781574325,-2.79150349203528,-3.15818544284994,-2.52201395062274
-2.69418321227783,3.49335781574325,-2.39790454393329,-2.73524380208897,-2.13090286968102
-2.19418321227783,3.49335781574325,-2.00430559583129,-2.312302161328,-1.7397917887393
-1.69418321227783,3.49335781574325,-1.6107066477293,-1.88936052056703,-1.34868070779757
-1.19418321227783,3.49335781574325,-1.2171076996273,-1.46641887980606,-0.957569626855853
-0.694183212277829,3.49335781574325,-0.823508751525312,-1.04347723904509,-0.56645854591413
-0.194183212277829,3.49335781574325,-0.429909803423318,-0.62053559828412,-0.175347464972408
0.305816787722171,3.49335781574325,-0.0363108553213239,-0.19759395752315,0.215763615969314
0.805816787722171,3.49335781574325,0.35728809278067,0.22534768323782,0.606874696911037
1.30581678772217,3.49335781574325,0.750887040882664,0.648289323998789,0.997985777852759
1.80581678772217,3.49335781574325,1.14448598898466,1.07123096475976,1.38909685879448
2.30581678772217,3.49335781574325,1.53808493708665,1.49417260552073,1.7802079397362
2.80581678772217,3.49335781574325,1.93168388518865,1.900068437902,2.17131902067793
3.30581678772217,3.49335781574325,2.32528283329064,2.29712457905903,2.56243010161965
3.80581678772217,3.49335781574325,2.71888178139263,2.68210889228508,2.95354118256137
4.30581678772217,3.49335781574325,3.11248072949463,3.05756188252669,3.34608908325442
4.80581678772217,3.49335781574325,3.50607967759662,3.4330148727683,3.76058459431926
5.30581678772217,3.49335781574325,3.89967862569861,3.80846786300991,4.1750801053841
5.80581678772217,3.49335781574325,4.29327757380061,4.18392085325152,4.58957561644894
6.30581678772217,3.49335781574325,4.6868765219026,4.55937384349313,5.00407112751378
6.80581678772217,3.49335781574325,5.0804754700046,4.93482683373473,5.41856663857862
7.30581678772217,3.49335781574325,5.47407441810659,5.31027982397634,5.83306214964346
7.80581678772217,3.49335781574325,5.86767336620858,5.68573281421795,6.2475576607083
8.30581678772217,3.49335781574325,6.26127231431058,6.06118580445956,6.66205317177313
8.80581678772217,3.49335781574325,6.65487126241257,6.43663879470117,7.07654868283797
9.30581678772217,3.49335781574325,7.04847021051456,6.81209178494278,7.49104419390281
9.80581678772217,3.49335781574325,7.44206915861656,7.18754477518439,7.90553970496765
10.3058167877222,3.49335781574325,7.83566810671855,7.56299776542599,8.32003521603249
10.8058167877222,3.49335781574325,8.22926705482055,7.9384507556676,8.73453072709733
11.3058167877222,3.49335781574325,8.62286600292254,8.31390374590921,9.14902623816217
-3.19418321227783,3.59335781574325,-2.69235190056593,-3.16250886658294,-2.41846681201419
-2.69418321227783,3.59335781574325,-2.29875295246393,-2.73956722582197,-2.02735573107246
-2.19418321227783,3.59335781574325,-1.90515400436194,-2.316625585061,-1.63624465013074
-1.69418321227783,3.59335781574325,-1.51155505625995,-1.89368394430003,-1.24513356918902
-1.19418321227783,3.59335781574325,-1.11795610815795,-1.47074230353906,-0.854022488247297
-0.694183212277829,3.59335781574325,-0.724357160055958,-1.04780066277809,-0.462911407305575
-0.194183212277829,3.59335781574325,-0.330758211953964,-0.62485902201712,-0.0718003263638521
0.305816787722171,3.59335781574325,0.0628407361480295,-0.201917381256151,0.31931075457787
0.805816787722171,3.59335781574325,0.456439684250024,0.221024259504818,0.710421835519592
1.30581678772217,3.59335781574325,0.850038632352017,0.643965900265788,1.10153291646131
1.80581678772217,3.59335781574325,1.24363758045401,1.06690754102676,1.49364229392015
2.30581678772217,3.59335781574325,1.637236528556,1.48984918178773,1.89942591100058
2.80581678772217,3.59335781574325,2.030835476658,1.9127908225487,2.30520952808101
3.30581678772217,3.59335781574325,2.42443442475999,2.33573246330967,2.71099314516144
3.80581678772217,3.59335781574325,2.81803337286199,2.7469368012879,3.11677676224187
4.30581678772217,3.59335781574325,3.21163232096398,3.14399294244492,3.5225603793223
4.80581678772217,3.59335781574325,3.60523126906597,3.53871429360157,3.92834399640273
5.30581678772217,3.59335781574325,3.99883021716797,3.91416728384317,4.33412761348316
5.80581678772217,3.59335781574325,4.39242916526996,4.28962027408478,4.74473256337909
6.30581678772217,3.59335781574325,4.78602811337196,4.66507326432639,5.15922807444393
6.80581678772217,3.59335781574325,5.17962706147395,5.040526254568,5.57372358550877
7.30581678772217,3.59335781574325,5.57322600957594,5.41597924480961,5.9882190965736
7.80581678772217,3.59335781574325,5.96682495767794,5.79143223505122,6.40271460763844
8.30581678772217,3.59335781574325,6.36042390577993,6.16688522529283,6.81721011870328
8.80581678772217,3.59335781574325,6.75402285388193,6.54233821553443,7.23170562976812
9.30581678772217,3.59335781574325,7.14762180198392,6.91779120577604,7.64620114083296
9.80581678772217,3.59335781574325,7.54122075008591,7.29324419601765,8.0606966518978
10.3058167877222,3.59335781574325,7.93481969818791,7.66869718625926,8.47519216296264
10.8058167877222,3.59335781574325,8.3284186462899,8.04415017650087,8.88968767402748
11.3058167877222,3.59335781574325,8.72201759439189,8.41960316674248,9.30418318509232
