"tempTest","lnBWg","model_predFE"
1,-1.12085789761543,-3.56773324746098
2,-1.12085789761543,-3.50028204923264
3,-1.12085789761543,-3.4328308510043
4,-1.12085789761543,-3.36537965277596
5,-1.12085789761543,-3.29792845454762
6,-1.12085789761543,-3.23047725631928
7,-1.12085789761543,-3.16302605809094
8,-1.12085789761543,-3.09557485986259
9,-1.12085789761543,-3.02812366163425
10,-1.12085789761543,-2.96067246340591
11,-1.12085789761543,-2.89322126517757
12,-1.12085789761543,-2.82577006694923
13,-1.12085789761543,-2.75831886872089
14,-1.12085789761543,-2.69086767049254
15,-1.12085789761543,-2.6234164722642
16,-1.12085789761543,-2.55596527403586
17,-1.12085789761543,-2.48851407580752
18,-1.12085789761543,-2.42106287757918
19,-1.12085789761543,-2.35361167935084
20,-1.12085789761543,-2.2861604811225
21,-1.12085789761543,-2.21870928289415
22,-1.12085789761543,-2.15125808466581
23,-1.12085789761543,-2.08380688643747
24,-1.12085789761543,-2.01635568820913
25,-1.12085789761543,-1.94890448998079
26,-1.12085789761543,-1.88145329175245
27,-1.12085789761543,-1.81400209352411
28,-1.12085789761543,-1.74655089529576
29,-1.12085789761543,-1.67909969706742
30,-1.12085789761543,-1.61164849883908
31,-1.12085789761543,-1.54419730061074
32,-1.12085789761543,-1.4767461023824
33,-1.12085789761543,-1.40929490415406
34,-1.12085789761543,-1.34184370592572
35,-1.12085789761543,-1.27439250769737
36,-1.12085789761543,-1.20694130946903
1,-0.620857897615429,-3.15637246914934
2,-0.620857897615429,-3.088921270921
3,-0.620857897615429,-3.02147007269266
4,-0.620857897615429,-2.95401887446431
5,-0.620857897615429,-2.88656767623597
6,-0.620857897615429,-2.81911647800763
7,-0.620857897615429,-2.75166527977929
8,-0.620857897615429,-2.68421408155095
9,-0.620857897615429,-2.61676288332261
10,-0.620857897615429,-2.54931168509427
11,-0.620857897615429,-2.48186048686592
12,-0.620857897615429,-2.41440928863758
13,-0.620857897615429,-2.34695809040924
14,-0.620857897615429,-2.2795068921809
15,-0.620857897615429,-2.21205569395256
16,-0.620857897615429,-2.14460449572422
17,-0.620857897615429,-2.07715329749588
18,-0.620857897615429,-2.00970209926753
19,-0.620857897615429,-1.94225090103919
20,-0.620857897615429,-1.87479970281085
21,-0.620857897615429,-1.80734850458251
22,-0.620857897615429,-1.73989730635417
23,-0.620857897615429,-1.67244610812583
24,-0.620857897615429,-1.60499490989749
25,-0.620857897615429,-1.53754371166914
26,-0.620857897615429,-1.4700925134408
27,-0.620857897615429,-1.40264131521246
28,-0.620857897615429,-1.33519011698412
29,-0.620857897615429,-1.26773891875578
30,-0.620857897615429,-1.20028772052744
31,-0.620857897615429,-1.13283652229909
32,-0.620857897615429,-1.06538532407075
33,-0.620857897615429,-0.997934125842412
34,-0.620857897615429,-0.93048292761407
35,-0.620857897615429,-0.863031729385729
36,-0.620857897615429,-0.795580531157387
1,-0.120857897615429,-2.74501169083769
2,-0.120857897615429,-2.67756049260935
3,-0.120857897615429,-2.61010929438101
4,-0.120857897615429,-2.54265809615267
5,-0.120857897615429,-2.47520689792433
6,-0.120857897615429,-2.40775569969599
7,-0.120857897615429,-2.34030450146765
8,-0.120857897615429,-2.2728533032393
9,-0.120857897615429,-2.20540210501096
10,-0.120857897615429,-2.13795090678262
11,-0.120857897615429,-2.07049970855428
12,-0.120857897615429,-2.00304851032594
13,-0.120857897615429,-1.9355973120976
14,-0.120857897615429,-1.86814611386925
15,-0.120857897615429,-1.80069491564091
16,-0.120857897615429,-1.73324371741257
17,-0.120857897615429,-1.66579251918423
18,-0.120857897615429,-1.59834132095589
19,-0.120857897615429,-1.53089012272755
20,-0.120857897615429,-1.46343892449921
21,-0.120857897615429,-1.39598772627086
22,-0.120857897615429,-1.32853652804252
23,-0.120857897615429,-1.26108532981418
24,-0.120857897615429,-1.19363413158584
25,-0.120857897615429,-1.1261829333575
26,-0.120857897615429,-1.05873173512916
27,-0.120857897615429,-0.991280536900816
28,-0.120857897615429,-0.923829338672474
29,-0.120857897615429,-0.856378140444133
30,-0.120857897615429,-0.788926942215791
31,-0.120857897615429,-0.72147574398745
32,-0.120857897615429,-0.654024545759108
33,-0.120857897615429,-0.586573347530767
34,-0.120857897615429,-0.519122149302425
35,-0.120857897615429,-0.451670951074084
36,-0.120857897615429,-0.384219752845742
1,0.379142102384571,-2.33365091252605
2,0.379142102384571,-2.26619971429771
3,0.379142102384571,-2.19874851606937
