"tempTest","lnBWg","model_predFE"
0,-3.19418321227783,0.837026460604244
1,-3.19418321227783,0.860819646184051
2,-3.19418321227783,0.884612831763859
3,-3.19418321227783,0.908406017343667
4,-3.19418321227783,0.932199202923474
5,-3.19418321227783,0.955992388503282
6,-3.19418321227783,0.97978557408309
7,-3.19418321227783,1.0035787596629
8,-3.19418321227783,1.0273719452427
9,-3.19418321227783,1.05116513082251
10,-3.19418321227783,1.07495831640232
11,-3.19418321227783,1.09875150198213
12,-3.19418321227783,1.12254468756194
13,-3.19418321227783,1.14633787314174
14,-3.19418321227783,1.17013105872155
15,-3.19418321227783,1.19392424430136
16,-3.19418321227783,1.21771742988117
17,-3.19418321227783,1.24151061546097
18,-3.19418321227783,1.26530380104078
19,-3.19418321227783,1.28909698662059
20,-3.19418321227783,1.3128901722004
21,-3.19418321227783,1.3366833577802
22,-3.19418321227783,1.36047654336001
23,-3.19418321227783,1.38426972893982
24,-3.19418321227783,1.40806291451963
25,-3.19418321227783,1.43185610009943
26,-3.19418321227783,1.45564928567924
27,-3.19418321227783,1.47944247125905
28,-3.19418321227783,1.50323565683886
29,-3.19418321227783,1.52702884241867
30,-3.19418321227783,1.55082202799847
31,-3.19418321227783,1.57461521357828
0,-2.69418321227783,0.911139340350439
1,-2.69418321227783,0.931137882796974
2,-2.69418321227783,0.95113642524351
3,-2.69418321227783,0.971134967690045
4,-2.69418321227783,0.99113351013658
5,-2.69418321227783,1.01113205258312
6,-2.69418321227783,1.03113059502965
7,-2.69418321227783,1.05112913747619
8,-2.69418321227783,1.07112767992272
9,-2.69418321227783,1.09112622236926
10,-2.69418321227783,1.11112476481579
11,-2.69418321227783,1.13112330726233
12,-2.69418321227783,1.15112184970886
13,-2.69418321227783,1.1711203921554
14,-2.69418321227783,1.19111893460193
15,-2.69418321227783,1.21111747704847
16,-2.69418321227783,1.231116019495
17,-2.69418321227783,1.25111456194154
18,-2.69418321227783,1.27111310438808
19,-2.69418321227783,1.29111164683461
20,-2.69418321227783,1.31111018928115
21,-2.69418321227783,1.33110873172768
22,-2.69418321227783,1.35110727417422
23,-2.69418321227783,1.37110581662075
24,-2.69418321227783,1.39110435906729
25,-2.69418321227783,1.41110290151382
26,-2.69418321227783,1.43110144396036
27,-2.69418321227783,1.45109998640689
28,-2.69418321227783,1.47109852885343
29,-2.69418321227783,1.49109707129996
30,-2.69418321227783,1.5110956137465
31,-2.69418321227783,1.53109415619304
0,-2.19418321227783,0.985252220096634
1,-2.19418321227783,1.0014561194099
2,-2.19418321227783,1.01766001872316
3,-2.19418321227783,1.03386391803642
4,-2.19418321227783,1.05006781734969
5,-2.19418321227783,1.06627171666295
6,-2.19418321227783,1.08247561597621
7,-2.19418321227783,1.09867951528948
8,-2.19418321227783,1.11488341460274
9,-2.19418321227783,1.131087313916
10,-2.19418321227783,1.14729121322927
11,-2.19418321227783,1.16349511254253
12,-2.19418321227783,1.17969901185579
13,-2.19418321227783,1.19590291116905
14,-2.19418321227783,1.21210681048232
15,-2.19418321227783,1.22831070979558
16,-2.19418321227783,1.24451460910884
17,-2.19418321227783,1.26071850842211
18,-2.19418321227783,1.27692240773537
19,-2.19418321227783,1.29312630704863
20,-2.19418321227783,1.3093302063619
21,-2.19418321227783,1.32553410567516
22,-2.19418321227783,1.34173800498842
23,-2.19418321227783,1.35794190430169
24,-2.19418321227783,1.37414580361495
25,-2.19418321227783,1.39034970292821
26,-2.19418321227783,1.40655360224148
27,-2.19418321227783,1.42275750155474
28,-2.19418321227783,1.438961400868
29,-2.19418321227783,1.45516530018126
30,-2.19418321227783,1.47136919949453
31,-2.19418321227783,1.48757309880779
0,-1.69418321227783,1.05936509984283
1,-1.69418321227783,1.07177435602282
2,-1.69418321227783,1.08418361220281
3,-1.69418321227783,1.0965928683828
4,-1.69418321227783,1.10900212456279
5,-1.69418321227783,1.12141138074278
6,-1.69418321227783,1.13382063692277
7,-1.69418321227783,1.14622989310277
8,-1.69418321227783,1.15863914928276
9,-1.69418321227783,1.17104840546275
10,-1.69418321227783,1.18345766164274
11,-1.69418321227783,1.19586691782273
12,-1.69418321227783,1.20827617400272
13,-1.69418321227783,1.22068543018271
14,-1.69418321227783,1.2330946863627
15,-1.69418321227783,1.24550394254269
16,-1.69418321227783,1.25791319872268
17,-1.69418321227783,1.27032245490267
18,-1.69418321227783,1.28273171108266
19,-1.69418321227783,1.29514096726266
20,-1.69418321227783,1.30755022344265
21,-1.69418321227783,1.31995947962264
22,-1.69418321227783,1.33236873580263
23,-1.69418321227783,1.34477799198262
24,-1.69418321227783,1.35718724816261
25,-1.69418321227783,1.3695965043426
26,-1.69418321227783,1.38200576052259
27,-1.69418321227783,1.39441501670258
28,-1.69418321227783,1.40682427288257
29,-1.69418321227783,1.41923352906256
