"tempTest","lnBWg","model_predFE"
8,-1.12085789761543,-1.72848027514807
9,-1.12085789761543,-1.74679860101438
10,-1.12085789761543,-1.76511692688069
11,-1.12085789761543,-1.783435252747
12,-1.12085789761543,-1.80175357861331
13,-1.12085789761543,-1.82007190447962
14,-1.12085789761543,-1.83839023034593
15,-1.12085789761543,-1.85670855621224
16,-1.12085789761543,-1.87502688207855
17,-1.12085789761543,-1.89334520794486
18,-1.12085789761543,-1.91166353381117
19,-1.12085789761543,-1.92998185967748
20,-1.12085789761543,-1.94830018554379
21,-1.12085789761543,-1.9666185114101
22,-1.12085789761543,-1.98493683727641
23,-1.12085789761543,-2.00325516314272
24,-1.12085789761543,-2.02157348900903
25,-1.12085789761543,-2.03989181487533
26,-1.12085789761543,-2.05821014074164
27,-1.12085789761543,-2.07652846660795
28,-1.12085789761543,-2.09484679247426
29,-1.12085789761543,-2.11316511834057
30,-1.12085789761543,-2.13148344420688
31,-1.12085789761543,-2.14980177007319
32,-1.12085789761543,-2.1681200959395
33,-1.12085789761543,-2.18643842180581
34,-1.12085789761543,-2.20475674767212
35,-1.12085789761543,-2.22307507353843
8,-0.620857897615429,-1.33344390821085
9,-0.620857897615429,-1.35176223407716
10,-0.620857897615429,-1.37008055994347
11,-0.620857897615429,-1.38839888580978
12,-0.620857897615429,-1.40671721167609
13,-0.620857897615429,-1.4250355375424
14,-0.620857897615429,-1.44335386340871
15,-0.620857897615429,-1.46167218927502
16,-0.620857897615429,-1.47999051514133
17,-0.620857897615429,-1.49830884100764
18,-0.620857897615429,-1.51662716687395
19,-0.620857897615429,-1.53494549274026
20,-0.620857897615429,-1.55326381860657
21,-0.620857897615429,-1.57158214447287
22,-0.620857897615429,-1.58990047033918
23,-0.620857897615429,-1.60821879620549
24,-0.620857897615429,-1.6265371220718
25,-0.620857897615429,-1.64485544793811
26,-0.620857897615429,-1.66317377380442
27,-0.620857897615429,-1.68149209967073
28,-0.620857897615429,-1.69981042553704
29,-0.620857897615429,-1.71812875140335
30,-0.620857897615429,-1.73644707726966
31,-0.620857897615429,-1.75476540313597
32,-0.620857897615429,-1.77308372900228
33,-0.620857897615429,-1.79140205486859
34,-0.620857897615429,-1.8097203807349
35,-0.620857897615429,-1.82803870660121
8,-0.120857897615429,-0.93840754127363
9,-0.120857897615429,-0.95672586713994
10,-0.120857897615429,-0.975044193006249
11,-0.120857897615429,-0.993362518872558
12,-0.120857897615429,-1.01168084473887
13,-0.120857897615429,-1.02999917060518
14,-0.120857897615429,-1.04831749647149
15,-0.120857897615429,-1.0666358223378
16,-0.120857897615429,-1.08495414820411
17,-0.120857897615429,-1.10327247407042
18,-0.120857897615429,-1.12159079993672
19,-0.120857897615429,-1.13990912580303
20,-0.120857897615429,-1.15822745166934
21,-0.120857897615429,-1.17654577753565
22,-0.120857897615429,-1.19486410340196
23,-0.120857897615429,-1.21318242926827
24,-0.120857897615429,-1.23150075513458
25,-0.120857897615429,-1.24981908100089
26,-0.120857897615429,-1.2681374068672
27,-0.120857897615429,-1.28645573273351
28,-0.120857897615429,-1.30477405859982
29,-0.120857897615429,-1.32309238446613
30,-0.120857897615429,-1.34141071033244
31,-0.120857897615429,-1.35972903619875
32,-0.120857897615429,-1.37804736206506
33,-0.120857897615429,-1.39636568793137
34,-0.120857897615429,-1.41468401379768
35,-0.120857897615429,-1.43300233966399
8,0.379142102384571,-0.543371174336408
9,0.379142102384571,-0.561689500202718
10,0.379142102384571,-0.580007826069027
11,0.379142102384571,-0.598326151935337
12,0.379142102384571,-0.616644477801646
13,0.379142102384571,-0.634962803667956
14,0.379142102384571,-0.653281129534265
15,0.379142102384571,-0.671599455400574
16,0.379142102384571,-0.689917781266884
17,0.379142102384571,-0.708236107133193
18,0.379142102384571,-0.726554432999503
19,0.379142102384571,-0.744872758865812
20,0.379142102384571,-0.763191084732122
21,0.379142102384571,-0.781509410598431
22,0.379142102384571,-0.799827736464741
23,0.379142102384571,-0.81814606233105
24,0.379142102384571,-0.83646438819736
25,0.379142102384571,-0.854782714063669
26,0.379142102384571,-0.873101039929979
27,0.379142102384571,-0.891419365796288
28,0.379142102384571,-0.909737691662598
29,0.379142102384571,-0.928056017528907
30,0.379142102384571,-0.946374343395216
31,0.379142102384571,-0.964692669261526
32,0.379142102384571,-0.983010995127835
33,0.379142102384571,-1.00132932099414
34,0.379142102384571,-1.01964764686045
35,0.379142102384571,-1.03796597272676
8,0.879142102384571,-0.148334807399186
9,0.879142102384571,-0.166653133265496
10,0.879142102384571,-0.184971459131805
11,0.879142102384571,-0.203289784998115
12,0.879142102384571,-0.221608110864424
13,0.879142102384571,-0.239926436730734
14,0.879142102384571,-0.258244762597043
15,0.879142102384571,-0.276563088463353
16,0.879142102384571,-0.294881414329662
17,0.879142102384571,-0.313199740195972
18,0.879142102384571,-0.331518066062281
19,0.879142102384571,-0.34983639192859
20,0.879142102384571,-0.3681547177949
21,0.879142102384571,-0.386473043661209
22,0.879142102384571,-0.404791369527519
23,0.879142102384571,-0.423109695393828
24,0.879142102384571,-0.441428021260138
25,0.879142102384571,-0.459746347126447
26,0.879142102384571,-0.478064672992757
27,0.879142102384571,-0.496382998859066
28,0.879142102384571,-0.514701324725376
29,0.879142102384571,-0.533019650591685
30,0.879142102384571,-0.551337976457995
31,0.879142102384571,-0.569656302324304
32,0.879142102384571,-0.587974628190614
33,0.879142102384571,-0.606292954056923
34,0.879142102384571,-0.624611279923233
35,0.879142102384571,-0.642929605789542
8,1.37914210238457,0.246701559538035
9,1.37914210238457,0.228383233671726
10,1.37914210238457,0.210064907805417
11,1.37914210238457,0.191746581939107
12,1.37914210238457,0.173428256072798
13,1.37914210238457,0.155109930206488
14,1.37914210238457,0.136791604340179
15,1.37914210238457,0.118473278473869
16,1.37914210238457,0.10015495260756
17,1.37914210238457,0.0818366267412503
18,1.37914210238457,0.0635183008749408
19,1.37914210238457,0.0451999750086313
20,1.37914210238457,0.0268816491423219
21,1.37914210238457,0.0085633232760124
22,1.37914210238457,-0.00975500259029707
23,1.37914210238457,-0.0280733284566065
24,1.37914210238457,-0.046391654322916
25,1.37914210238457,-0.0647099801892255
26,1.37914210238457,-0.0830283060555349
27,1.37914210238457,-0.101346631921844
28,1.37914210238457,-0.119664957788154
29,1.37914210238457,-0.137983283654463
30,1.37914210238457,-0.156301609520773
31,1.37914210238457,-0.174619935387082
32,1.37914210238457,-0.192938261253392
33,1.37914210238457,-0.211256587119701
34,1.37914210238457,-0.229574912986011
35,1.37914210238457,-0.24789323885232
8,1.87914210238457,0.641737926475257
9,1.87914210238457,0.623419600608948
10,1.87914210238457,0.605101274742638
11,1.87914210238457,0.586782948876329
12,1.87914210238457,0.56846462301002
13,1.87914210238457,0.55014629714371
14,1.87914210238457,0.531827971277401
15,1.87914210238457,0.513509645411091
16,1.87914210238457,0.495191319544782
17,1.87914210238457,0.476872993678472
18,1.87914210238457,0.458554667812163
