"tempTest","lnBWg","model_predFE"
0,-3.19418321227783,-5.91248790923593
1,-3.19418321227783,-5.79479539422269
2,-3.19418321227783,-5.67710287920945
3,-3.19418321227783,-5.55941036419622
4,-3.19418321227783,-5.44171784918298
5,-3.19418321227783,-5.32402533416974
6,-3.19418321227783,-5.20633281915651
7,-3.19418321227783,-5.08864030414327
8,-3.19418321227783,-4.97094778913003
9,-3.19418321227783,-4.8532552741168
10,-3.19418321227783,-4.73556275910356
11,-3.19418321227783,-4.61787024409032
12,-3.19418321227783,-4.50017772907708
13,-3.19418321227783,-4.38248521406385
14,-3.19418321227783,-4.26479269905061
15,-3.19418321227783,-4.14710018403737
16,-3.19418321227783,-4.02940766902414
17,-3.19418321227783,-3.9117151540109
18,-3.19418321227783,-3.79402263899766
19,-3.19418321227783,-3.67633012398443
20,-3.19418321227783,-3.55863760897119
21,-3.19418321227783,-3.44094509395795
22,-3.19418321227783,-3.32325257894471
23,-3.19418321227783,-3.20556006393148
24,-3.19418321227783,-3.08786754891824
25,-3.19418321227783,-2.970175033905
26,-3.19418321227783,-2.85248251889177
27,-3.19418321227783,-2.73479000387853
28,-3.19418321227783,-2.61709748886529
29,-3.19418321227783,-2.49940497385206
30,-3.19418321227783,-2.38171245883882
31,-3.19418321227783,-2.26401994382558
0,-2.69418321227783,-5.34849055393885
1,-2.69418321227783,-5.23772503883451
2,-2.69418321227783,-5.12695952373017
3,-2.69418321227783,-5.01619400862584
4,-2.69418321227783,-4.9054284935215
5,-2.69418321227783,-4.79466297841716
6,-2.69418321227783,-4.68389746331282
7,-2.69418321227783,-4.57313194820849
8,-2.69418321227783,-4.46236643310415
9,-2.69418321227783,-4.35160091799982
10,-2.69418321227783,-4.24083540289548
11,-2.69418321227783,-4.13006988779114
12,-2.69418321227783,-4.0193043726868
13,-2.69418321227783,-3.90853885758247
14,-2.69418321227783,-3.79777334247813
15,-2.69418321227783,-3.68700782737379
16,-2.69418321227783,-3.57624231226946
17,-2.69418321227783,-3.46547679716512
18,-2.69418321227783,-3.35471128206078
19,-2.69418321227783,-3.24394576695645
20,-2.69418321227783,-3.13318025185211
21,-2.69418321227783,-3.02241473674777
22,-2.69418321227783,-2.91164922164344
23,-2.69418321227783,-2.8008837065391
24,-2.69418321227783,-2.69011819143476
25,-2.69418321227783,-2.57935267633043
26,-2.69418321227783,-2.46858716122609
27,-2.69418321227783,-2.35782164612175
28,-2.69418321227783,-2.24705613101742
29,-2.69418321227783,-2.13629061591308
30,-2.69418321227783,-2.02552510080874
31,-2.69418321227783,-1.91475958570441
0,-2.19418321227783,-4.78449319864176
1,-2.19418321227783,-4.68065468344633
2,-2.19418321227783,-4.57681616825089
3,-2.19418321227783,-4.47297765305546
4,-2.19418321227783,-4.36913913786002
5,-2.19418321227783,-4.26530062266458
6,-2.19418321227783,-4.16146210746914
7,-2.19418321227783,-4.05762359227371
8,-2.19418321227783,-3.95378507707827
9,-2.19418321227783,-3.84994656188284
10,-2.19418321227783,-3.7461080466874
11,-2.19418321227783,-3.64226953149196
12,-2.19418321227783,-3.53843101629653
13,-2.19418321227783,-3.43459250110109
14,-2.19418321227783,-3.33075398590565
15,-2.19418321227783,-3.22691547071022
16,-2.19418321227783,-3.12307695551478
17,-2.19418321227783,-3.01923844031934
18,-2.19418321227783,-2.91539992512391
19,-2.19418321227783,-2.81156140992847
20,-2.19418321227783,-2.70772289473303
21,-2.19418321227783,-2.6038843795376
22,-2.19418321227783,-2.50004586434216
23,-2.19418321227783,-2.39620734914672
24,-2.19418321227783,-2.29236883395129
25,-2.19418321227783,-2.18853031875585
26,-2.19418321227783,-2.08469180356041
27,-2.19418321227783,-1.98085328836498
28,-2.19418321227783,-1.87701477316954
29,-2.19418321227783,-1.7731762579741
30,-2.19418321227783,-1.66933774277867
31,-2.19418321227783,-1.56549922758323
0,-1.69418321227783,-4.22049584334468
1,-1.69418321227783,-4.12358432805815
2,-1.69418321227783,-4.02667281277161
3,-1.69418321227783,-3.92976129748507
4,-1.69418321227783,-3.83284978219854
5,-1.69418321227783,-3.735938266912
6,-1.69418321227783,-3.63902675162546
7,-1.69418321227783,-3.54211523633893
8,-1.69418321227783,-3.44520372105239
9,-1.69418321227783,-3.34829220576586
10,-1.69418321227783,-3.25138069047932
11,-1.69418321227783,-3.15446917519278
12,-1.69418321227783,-3.05755765990625
13,-1.69418321227783,-2.96064614461971
14,-1.69418321227783,-2.86373462933317
15,-1.69418321227783,-2.76682311404664
16,-1.69418321227783,-2.6699115987601
17,-1.69418321227783,-2.57300008347356
18,-1.69418321227783,-2.47608856818703
19,-1.69418321227783,-2.37917705290049
20,-1.69418321227783,-2.28226553761396
21,-1.69418321227783,-2.18535402232742
22,-1.69418321227783,-2.08844250704088
23,-1.69418321227783,-1.99153099175435
24,-1.69418321227783,-1.89461947646781
25,-1.69418321227783,-1.79770796118127
26,-1.69418321227783,-1.70079644589474
27,-1.69418321227783,-1.6038849306082
28,-1.69418321227783,-1.50697341532167
29,-1.69418321227783,-1.41006190003513
30,-1.69418321227783,-1.31315038474859
31,-1.69418321227783,-1.21623886946206
0,-1.19418321227783,-3.6564984880476
1,-1.19418321227783,-3.56651397266996
2,-1.19418321227783,-3.47652945729233
3,-1.19418321227783,-3.38654494191469
4,-1.19418321227783,-3.29656042653706
5,-1.19418321227783,-3.20657591115942
6,-1.19418321227783,-3.11659139578178
7,-1.19418321227783,-3.02660688040415
8,-1.19418321227783,-2.93662236502651
9,-1.19418321227783,-2.84663784964888
10,-1.19418321227783,-2.75665333427124
11,-1.19418321227783,-2.6666688188936
12,-1.19418321227783,-2.57668430351597
13,-1.19418321227783,-2.48669978813833
14,-1.19418321227783,-2.3967152727607
15,-1.19418321227783,-2.30673075738306
16,-1.19418321227783,-2.21674624200542
17,-1.19418321227783,-2.12676172662779
18,-1.19418321227783,-2.03677721125015
19,-1.19418321227783,-1.94679269587251
20,-1.19418321227783,-1.85680818049488
21,-1.19418321227783,-1.76682366511724
22,-1.19418321227783,-1.67683914973961
23,-1.19418321227783,-1.58685463436197
24,-1.19418321227783,-1.49687011898433
25,-1.19418321227783,-1.4068856036067
26,-1.19418321227783,-1.31690108822906
27,-1.19418321227783,-1.22691657285143
28,-1.19418321227783,-1.13693205747379
29,-1.19418321227783,-1.04694754209615
30,-1.19418321227783,-0.956963026718517
31,-1.19418321227783,-0.866978511340881
0,-0.694183212277829,-3.09250113275052
1,-0.694183212277829,-3.00944361728178
2,-0.694183212277829,-2.92638610181305
3,-0.694183212277829,-2.84332858634431
4,-0.694183212277829,-2.76027107087558
5,-0.694183212277829,-2.67721355540684
6,-0.694183212277829,-2.5941560399381
7,-0.694183212277829,-2.51109852446937
8,-0.694183212277829,-2.42804100900063
9,-0.694183212277829,-2.3449834935319
10,-0.694183212277829,-2.26192597806316
11,-0.694183212277829,-2.17886846259442
12,-0.694183212277829,-2.09581094712569
13,-0.694183212277829,-2.01275343165695
14,-0.694183212277829,-1.92969591618822
15,-0.694183212277829,-1.84663840071948
16,-0.694183212277829,-1.76358088525074
17,-0.694183212277829,-1.68052336978201
18,-0.694183212277829,-1.59746585431327
19,-0.694183212277829,-1.51440833884454
20,-0.694183212277829,-1.4313508233758
21,-0.694183212277829,-1.34829330790706
22,-0.694183212277829,-1.26523579243833
